rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
205 	 1915.26 	 2347.05 	 2907.39 	 65.8635 	 3149 	 86.5747 	 50.7312 	 0.810325 	 0.919148 	 246.693 	 787.507 	 233.987 	 0.297124 	 565.176 	 614.71 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7004 	 0.643277 	 468.215 	 679.729 	 974.572 	 839.098 	 0.498771 	 968.98 	 977.1 	 602.18 	 0.617891 	 76.7726 	 18.9508 	 29.9898 	 0.249788 	 120.061 	 334 	 697 	 101.542 	 35.6048 	 3 	 542.077 	 0.172143 	 42.3192 	 14.4928 	 28.3797 	 12.4444 	 206 	 36 	 111.333 	 86.6333 	  Other 
206 	 1956.86 	 170.596 	 2655.83 	 97.0979 	 10396 	 143.676 	 94.1575 	 0.75533 	 0.958422 	 418.877 	 1601.73 	 751.022 	 0.468881 	 1237.95 	 1428.94 	 135 	 3355 	 322.37 	 47.7406 	 3 	 265.059 	 0.0254963 	 95.2103 	 68.4471 	 78.1227 	 13.2747 	 45 	 45 	 45 	 0 	 15780 	 0.930973 	 605.12 	 1104.04 	 920.029 	 784.555 	 0.630631 	 1021.8 	 861.239 	 467.703 	 0.508357 	 133.208 	 25.5652 	 49.059 	 0.27796 	 176.496 	 822 	 2006 	 110.193 	 44.2563 	 6 	 2899.58 	 0.278913 	 54.3702 	 13.6233 	 30.4258 	 12.901 	 288 	 58 	 137 	 103.325 	  Tumour 
207 	 1937.59 	 970.496 	 2134.45 	 244.1 	 5341 	 91.5608 	 75.4016 	 0.567296 	 0.966697 	 287.179 	 1815.59 	 462.24 	 0.254595 	 1232.41 	 1642.79 	 45 	 45 	 313.089 	 38.4591 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8871 	 0.966656 	 382.274 	 972.889 	 1620.48 	 1485.01 	 0.373418 	 1169.93 	 1716.48 	 858.482 	 0.529769 	 121.198 	 -97.348 	 58.2933 	 0.354397 	 164.486 	 555 	 1508 	 115.859 	 49.9223 	 6 	 2139.87 	 0.400649 	 48.1241 	 11.8869 	 27.6522 	 10.4082 	 231 	 45 	 92.5 	 69.4658 	  Tumour 
208 	 1971.92 	 2314.22 	 1864.5 	 65.8635 	 9138 	 140.236 	 86.4747 	 0.787247 	 0.91747 	 416.718 	 1752.05 	 743.507 	 0.424364 	 1484.4 	 1579.25 	 45 	 45 	 378.4 	 103.77 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8469 	 0.86666 	 403.99 	 860.669 	 1290.7 	 1155.23 	 0.624277 	 1442.16 	 1212.26 	 637.2 	 0.493685 	 130.517 	 -10.556 	 52.0175 	 0.299287 	 173.805 	 710 	 3979 	 141.087 	 75.1502 	 5 	 2178.39 	 0.238388 	 101.581 	 25.3272 	 57.056 	 25.3134 	 415 	 39 	 142 	 158.359 	  Tumour 
209 	 1940.82 	 2542.94 	 3075.8 	 80.5233 	 3072 	 74.8194 	 53.5366 	 0.698568 	 0.969697 	 221.38 	 712.544 	 179.6 	 0.252055 	 357.691 	 539.747 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7098 	 0.920981 	 361.321 	 900.633 	 1199.35 	 1063.87 	 0.48265 	 1253.84 	 1170.44 	 693.867 	 0.578537 	 100.163 	 -68.8074 	 38.2825 	 0.266867 	 143.451 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
210 	 1951.74 	 1481.62 	 2344.61 	 93.0054 	 1771 	 60.4389 	 37.6537 	 0.782218 	 0.965649 	 169.924 	 755.753 	 329.418 	 0.435881 	 530 	 582.956 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4268 	 0.898148 	 312.853 	 434.949 	 564.181 	 428.706 	 0.222222 	 1601.48 	 445.982 	 520.392 	 0.922386 	 74.3754 	 28.0902 	 34.6577 	 0.294549 	 117.663 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
211 	 1987.22 	 891.476 	 2218.01 	 204.502 	 7494 	 110.892 	 87.3532 	 0.616016 	 0.972111 	 345.806 	 1737.95 	 518.63 	 0.298415 	 1278.39 	 1565.15 	 45 	 45 	 377.044 	 102.415 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12106 	 0.899874 	 500.5 	 1008.19 	 1664 	 1528.53 	 0.637019 	 1728.62 	 1628.87 	 766.574 	 0.460682 	 153.462 	 -130.475 	 76.5056 	 0.388847 	 196.75 	 449 	 2628 	 140.929 	 74.9916 	 3 	 2068.69 	 0.276046 	 64.9786 	 43.2506 	 53.2644 	 9.80595 	 254 	 45 	 149.667 	 104.5 	  Tumour 
212 	 1989.53 	 1063.32 	 2132.58 	 237.929 	 9508 	 119.789 	 103.667 	 0.501048 	 0.958758 	 385.907 	 1970.96 	 481.644 	 0.244371 	 1277.05 	 1798.16 	 45 	 45 	 375.667 	 101.037 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 14538 	 0.923517 	 515.973 	 766.676 	 1736.57 	 1601.09 	 0.557823 	 1859.83 	 1676.38 	 696.876 	 0.401295 	 88.6256 	 -96.8109 	 71.6139 	 0.542884 	 131.914 	 1168 	 3983 	 101.176 	 35.2384 	 7 	 2469.06 	 0.259683 	 77.7132 	 13.3417 	 39.5786 	 19.1215 	 618 	 45 	 166.857 	 208.798 	  Tumour 
213 	 2045.82 	 2028.92 	 2765.73 	 227.695 	 4934 	 229.825 	 28.7169 	 0.992163 	 0.882648 	 470.451 	 772.625 	 304.169 	 0.393682 	 575.859 	 599.828 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7823 	 0.90023 	 525.74 	 89.0928 	 89.0039 	 -46.4703 	 0 	 0 	 0 	 25.8087 	 0.289973 	 36.4261 	 14.1213 	 14.2092 	 0.178251 	 79.7142 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
214 	 2010.72 	 1155.4 	 2108.63 	 198.003 	 7387 	 117.155 	 82.0215 	 0.714032 	 0.960723 	 349.279 	 2123.28 	 641.427 	 0.302093 	 1509.72 	 1950.48 	 45 	 45 	 352.244 	 77.6147 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12375 	 0.874002 	 517.078 	 1237.97 	 1408.35 	 1272.87 	 0.219409 	 2523.45 	 1257.57 	 1072.36 	 0.761429 	 116.586 	 -43.3566 	 43.7231 	 0.273484 	 159.874 	 1484 	 4738 	 116.301 	 50.3634 	 11 	 1701.7 	 0.230364 	 86.3657 	 9.21954 	 41.6982 	 19.4916 	 411 	 34 	 134.909 	 125.562 	  Tumour 
215 	 2019.28 	 2522.52 	 1946.76 	 80.5233 	 8006 	 124.067 	 87.129 	 0.711906 	 0.935827 	 376.777 	 1682.86 	 532.243 	 0.316272 	 1035.33 	 1510.07 	 45 	 45 	 313.333 	 38.7035 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 9337 	 0.926474 	 414.635 	 709.396 	 1221.59 	 1086.12 	 0.637602 	 1390.59 	 1166.1 	 671.891 	 0.550013 	 110.412 	 -30.9317 	 41.1291 	 0.267594 	 153.7 	 1029 	 2379 	 145.376 	 79.439 	 5 	 2219.74 	 0.27726 	 73.0605 	 14.9014 	 38.3931 	 23.675 	 535 	 31 	 205.8 	 205.632 	  Tumour 
216 	 2022.51 	 262.731 	 2637.33 	 144.886 	 5211 	 102.151 	 65.512 	 0.767267 	 0.958433 	 293.522 	 2472.56 	 1004.46 	 0.406241 	 1622.77 	 2299.77 	 135 	 778 	 399.23 	 124.6 	 3 	 485.095 	 0.0930905 	 54.5894 	 20.6155 	 37.8962 	 15.2004 	 45 	 45 	 45 	 0 	 7519 	 0.897148 	 380.978 	 925.43 	 1110.26 	 974.788 	 0.531343 	 1433.13 	 994.501 	 615.474 	 0.55435 	 135.762 	 15.797 	 37.3165 	 0.208413 	 179.05 	 733 	 1929 	 129.954 	 64.0165 	 4 	 1146.28 	 0.219974 	 57.3784 	 21.3038 	 33.5392 	 12.501 	 305 	 38 	 183.25 	 135.419 	  Tumour 
217 	 2038.84 	 119.031 	 1999.01 	 78.5875 	 3207 	 81.8663 	 51.041 	 0.781849 	 0.962196 	 230.693 	 772.679 	 277.847 	 0.359589 	 563.807 	 599.881 	 45 	 45 	 206.578 	 -68.052 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7211 	 0.752243 	 518.836 	 656.792 	 695.499 	 560.025 	 0.431866 	 1091.19 	 591.688 	 508.588 	 0.731256 	 57.5469 	 7.17951 	 32.1414 	 0.318752 	 100.835 	 357 	 800 	 103.143 	 37.2057 	 2 	 791.648 	 0.24685 	 32.8662 	 16.4858 	 25.0744 	 7.35149 	 209 	 29 	 119 	 90 	  Other 
218 	 2061.69 	 840.347 	 2308.68 	 127.675 	 9876 	 148.261 	 86.5323 	 0.812007 	 0.938962 	 411.647 	 1865.07 	 818.244 	 0.438721 	 1536.22 	 1692.27 	 90 	 246 	 376.589 	 101.959 	 2 	 1834.05 	 0.185708 	 25.4951 	 25.4951 	 25.4951 	 0 	 45 	 45 	 45 	 0 	 18575 	 0.866371 	 625.428 	 939.979 	 2000.87 	 1865.4 	 0.569061 	 2081.15 	 1935.75 	 1059.16 	 0.529347 	 140.694 	 -4.88253 	 80.7077 	 0.438671 	 183.982 	 1041 	 3849 	 139.269 	 73.3318 	 5 	 4802.69 	 0.486299 	 91.5404 	 20.4959 	 52.2491 	 22.827 	 602 	 40 	 208.2 	 227.204 	  Tumour 
219 	 2066.11 	 2310.94 	 1957.52 	 155.232 	 11347 	 149.364 	 97.8302 	 0.755646 	 0.955135 	 433.446 	 1634.26 	 527.415 	 0.322724 	 1357.36 	 1461.46 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 14435 	 0.886018 	 536.014 	 1080.45 	 1940.78 	 1805.3 	 0.497797 	 2226.41 	 1845.99 	 969.166 	 0.49937 	 136.434 	 -16.2446 	 60.7139 	 0.337821 	 179.722 	 1042 	 3419 	 127.37 	 61.4333 	 9 	 3246.88 	 0.286144 	 88.5265 	 11.8806 	 39.0346 	 17.9001 	 267 	 33 	 104.2 	 85.3929 	  Tumour 
220 	 2058.81 	 194.631 	 2710.51 	 78.5875 	 6359 	 105.312 	 78.273 	 0.669019 	 0.950381 	 322.877 	 2116.02 	 1025.84 	 0.484798 	 1788.61 	 1943.22 	 90 	 127 	 367.811 	 93.1813 	 2 	 1605.29 	 0.252444 	 10.4403 	 10.4403 	 10.4403 	 0 	 45 	 45 	 45 	 0 	 7736 	 0.895681 	 411.078 	 821.102 	 826.33 	 690.856 	 0.569149 	 1182.45 	 685.816 	 596.105 	 0.721389 	 110.183 	 57.2456 	 42.8206 	 0.279014 	 153.471 	 548 	 2316 	 130.664 	 64.7271 	 5 	 1789.53 	 0.281417 	 59.7021 	 18.9989 	 36.6325 	 12.1195 	 230 	 32 	 109.6 	 94.6826 	  Tumour 
221 	 2088.01 	 1395.55 	 2410.34 	 249.804 	 2354 	 158.39 	 21.9208 	 0.990377 	 0.764782 	 345.931 	 1224.26 	 540.864 	 0.44179 	 711.86 	 1051.46 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4217 	 0.853817 	 403.865 	 176.398 	 158.741 	 23.2669 	 0.264305 	 137.062 	 161.938 	 51.0837 	 0.321805 	 43.8109 	 11.0519 	 14.2442 	 0.163541 	 87.099 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
222 	 2079.49 	 2586.49 	 2019.85 	 144.544 	 5782 	 103.253 	 73.1744 	 0.705521 	 0.924085 	 332.233 	 1776.23 	 574.568 	 0.323477 	 1258.67 	 1603.43 	 45 	 45 	 333.933 	 59.3035 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 8727 	 0.88626 	 446.517 	 941.024 	 1783.52 	 1648.05 	 0.519789 	 1541.46 	 1855.14 	 919.428 	 0.515513 	 123.929 	 -65.6583 	 51.4843 	 0.307888 	 167.217 	 420 	 1302 	 114.598 	 48.6605 	 4 	 1542.75 	 0.26682 	 41.7531 	 9 	 28.3526 	 12.1209 	 190 	 45 	 105 	 72.2265 	  Tumour 
223 	 2076.78 	 1050.18 	 2215.3 	 169.293 	 7653 	 120.452 	 81.2813 	 0.738 	 0.983044 	 341.664 	 1673.01 	 435.232 	 0.260149 	 1157.41 	 1500.21 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 11538 	 0.954264 	 490.534 	 951.983 	 2023.46 	 1887.98 	 0.375 	 1961.1 	 2026.07 	 840.488 	 0.415372 	 97.7167 	 -57.0753 	 80.7873 	 0.57294 	 141.005 	 711 	 1421 	 109.934 	 43.9968 	 2 	 4141.38 	 0.541145 	 33.9947 	 33.9947 	 33.9947 	 0 	 666 	 45 	 355.5 	 439.113 	  Tumour 
224 	 2108.81 	 411.288 	 2602.15 	 236.4 	 7837 	 114.509 	 88.4463 	 0.635139 	 0.974267 	 350.434 	 1208.05 	 483.482 	 0.400216 	 967.986 	 1035.25 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 12475 	 0.851361 	 628.09 	 887.132 	 839.543 	 704.069 	 0.132635 	 957.645 	 829.801 	 585.518 	 0.697424 	 84.976 	 22.5753 	 25.4441 	 0.198373 	 128.264 	 1301 	 3764 	 123.277 	 57.3403 	 11 	 1367.89 	 0.174543 	 93.2898 	 9.05539 	 41.476 	 21.5829 	 390 	 45 	 118.273 	 106.897 	  Tumour 
225 	 2084.87 	 304.89 	 2653.96 	 191.604 	 2781 	 70.7306 	 50.9845 	 0.693115 	 0.945275 	 211.238 	 1268.96 	 688.934 	 0.542913 	 966.149 	 1096.16 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6972 	 0.773378 	 451.22 	 1058.39 	 1024.28 	 888.808 	 0.311881 	 1405.33 	 976.858 	 498.266 	 0.486454 	 103.72 	 14.2992 	 24.7195 	 0.16815 	 147.008 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
226 	 2104.72 	 2466.89 	 2019.5 	 180.754 	 5585 	 87.5346 	 82.2898 	 0.340944 	 0.982064 	 285.463 	 1270.83 	 600.408 	 0.472454 	 1032.91 	 1098.03 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8611 	 0.974646 	 381.019 	 1312.67 	 1689.21 	 1553.73 	 0.198171 	 1730.25 	 1662.28 	 1032.41 	 0.611182 	 126.115 	 0.108099 	 43.564 	 0.257162 	 169.403 	 397 	 1812 	 99.1134 	 33.1762 	 3 	 1824.67 	 0.326709 	 47.7535 	 40.058 	 42.9858 	 3.72495 	 207 	 66 	 132.333 	 70.8684 	  Tumour 
227 	 2103.28 	 1960.73 	 2761.68 	 249.994 	 2138 	 63.4534 	 43.6247 	 0.726177 	 0.973588 	 181.095 	 912.805 	 444.038 	 0.486454 	 730.645 	 740.008 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3481 	 0.969098 	 248.083 	 100.586 	 77.7393 	 -57.7349 	 0 	 0 	 0 	 15.7064 	 0.20204 	 55.0931 	 25.6835 	 22.0999 	 0.224636 	 98.3812 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
228 	 2143.18 	 2234.89 	 2027.19 	 227.695 	 9004 	 125.164 	 94.4045 	 0.656591 	 0.969527 	 380.919 	 1028.15 	 363.033 	 0.353093 	 750.66 	 855.354 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 15909 	 0.912632 	 547.914 	 851.35 	 1874.97 	 1739.5 	 0.339394 	 2422.38 	 1735.16 	 1002.89 	 0.534881 	 81.1693 	 -77.4892 	 57.1341 	 0.459066 	 124.457 	 164 	 411 	 84.061 	 18.1238 	 2 	 3567.12 	 0.39617 	 27.3564 	 27.3564 	 27.3564 	 0 	 85 	 79 	 82 	 4.24264 	  Tumour 
229 	 2124.37 	 1514.23 	 2504.47 	 231.037 	 3184 	 86.1685 	 47.6207 	 0.833416 	 0.977587 	 227.823 	 1188.13 	 534.916 	 0.450218 	 865.519 	 1015.33 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4575 	 0.954517 	 282.024 	 105.115 	 105.973 	 -29.5013 	 0.00387597 	 119 	 105.567 	 36.4031 	 0.343513 	 46.7125 	 13.9725 	 13.374 	 0.148599 	 90.0006 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
230 	 2139.3 	 1329.71 	 2420.29 	 216.816 	 4114 	 120.598 	 44.1001 	 0.930741 	 0.920152 	 302.049 	 1150.45 	 544.956 	 0.473687 	 893.597 	 977.657 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6152 	 0.907508 	 364.108 	 134.802 	 135.638 	 0.163833 	 0.202454 	 142.864 	 133.029 	 43.0431 	 0.317338 	 58.1976 	 -3.58121 	 16.1804 	 0.159435 	 101.486 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
231 	 2157.89 	 516.719 	 2573.65 	 220.057 	 9410 	 137.469 	 87.78 	 0.769584 	 0.973113 	 394.233 	 1294.08 	 576.782 	 0.445709 	 1065.81 	 1121.28 	 45 	 45 	 324.022 	 49.3924 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 13043 	 0.94289 	 499.262 	 1042.98 	 713.791 	 578.317 	 0.337079 	 779.567 	 700.786 	 485.92 	 0.680759 	 140.907 	 45.4543 	 48.3854 	 0.262685 	 184.195 	 566 	 2061 	 108.182 	 42.2448 	 7 	 3477.71 	 0.369576 	 80.7208 	 10.4712 	 37.7141 	 21.3337 	 148 	 32 	 80.8571 	 38.9462 	  Tumour 
232 	 2143.94 	 1559.04 	 2546.21 	 247.008 	 2232 	 94.3293 	 30.4811 	 0.946353 	 0.964147 	 225.054 	 1056.97 	 220.166 	 0.208299 	 540.746 	 884.171 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4962 	 0.976579 	 304.995 	 96.4391 	 100.101 	 -35.3728 	 0.00362319 	 119 	 99.8857 	 29.0515 	 0.290221 	 51.3642 	 3.61112 	 15.0831 	 0.159353 	 94.6523 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
233 	 2146.71 	 645.916 	 2487.93 	 108.577 	 6063 	 103.151 	 78.9005 	 0.644147 	 0.920589 	 339.948 	 1660.21 	 697.499 	 0.420128 	 1341.43 	 1487.41 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7026 	 0.732944 	 430.274 	 1383.41 	 2085.16 	 1949.69 	 0.491758 	 2182.98 	 2009.89 	 900.518 	 0.43187 	 165.995 	 -38.1122 	 60.278 	 0.288022 	 209.283 	 293 	 526 	 127.604 	 61.667 	 2 	 4273.43 	 0.704838 	 20.481 	 20.481 	 20.481 	 0 	 256 	 37 	 146.5 	 154.856 	  Tumour 
234 	 2154.8 	 2634.89 	 2105.75 	 209.805 	 4861 	 106.356 	 61.6767 	 0.814682 	 0.898023 	 318.534 	 2294.86 	 684.257 	 0.29817 	 1369.44 	 2122.06 	 45 	 45 	 357.222 	 82.5924 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5490 	 0.956946 	 312.777 	 1336.58 	 2072.17 	 1936.7 	 0.528736 	 2245.41 	 1975.55 	 942.684 	 0.454926 	 154.119 	 -10.6149 	 43.475 	 0.22023 	 197.407 	 673 	 2511 	 134.403 	 68.4655 	 5 	 453.774 	 0.0933499 	 80.7507 	 12.1154 	 44.2646 	 20.101 	 248 	 34 	 134.6 	 91.8221 	  Tumour 
235 	 2154.82 	 871.908 	 2370.8 	 66.242 	 7723 	 116.192 	 88.4085 	 0.648893 	 0.959856 	 355.99 	 1304.82 	 513.483 	 0.393528 	 1029.19 	 1132.02 	 90 	 375 	 288.289 	 13.6591 	 2 	 1175.38 	 0.152192 	 42.4264 	 42.4264 	 42.4264 	 0 	 45 	 45 	 45 	 0 	 11730 	 0.815433 	 547.463 	 1553.31 	 2205.84 	 2070.36 	 0.490982 	 2040.72 	 2270.04 	 1074.73 	 0.487222 	 161.58 	 -81.0736 	 93.7276 	 0.457501 	 204.868 	 874 	 3884 	 123.897 	 57.9599 	 6 	 1119.25 	 0.144924 	 82.7597 	 14.9211 	 44.3658 	 19.4962 	 297 	 41 	 124.857 	 89.2551 	  Tumour 
236 	 2147.43 	 1415.29 	 2470.54 	 287.513 	 2501 	 69.6095 	 45.9709 	 0.750904 	 0.977335 	 196.167 	 1050.13 	 571.324 	 0.544051 	 801.913 	 877.332 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3987 	 0.955657 	 258.426 	 94.6782 	 98.6748 	 -36.7994 	 0.182927 	 121.689 	 96.0089 	 20.4448 	 0.207194 	 31.6423 	 12.5506 	 14.367 	 0.191737 	 74.9304 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
237 	 2160.85 	 2336.28 	 2054.78 	 246.246 	 6844 	 106.494 	 84.0019 	 0.61466 	 0.917303 	 337.865 	 1255.61 	 441.905 	 0.351945 	 1004.53 	 1082.81 	 45 	 45 	 296.711 	 22.0813 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7161 	 0.916432 	 349.078 	 1635.2 	 2421.64 	 2286.17 	 0.637255 	 2505.55 	 2364.54 	 809.115 	 0.334118 	 205.638 	 -95.5296 	 69.055 	 0.277412 	 248.926 	 1257 	 3235 	 134.85 	 68.9125 	 9 	 718.105 	 0.104925 	 61.676 	 9.79117 	 29.7893 	 12.0778 	 279 	 29 	 139.667 	 89.9958 	  Tumour 
238 	 2192.52 	 2580.6 	 2129.38 	 222.266 	 8732 	 130.805 	 87.7688 	 0.741465 	 0.956827 	 379.061 	 1436.54 	 477.741 	 0.332563 	 1109.74 	 1263.75 	 45 	 45 	 298.467 	 23.8369 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 11517 	 0.967084 	 434.902 	 1267.07 	 2458.16 	 2322.69 	 0.535912 	 2430.75 	 2465.7 	 1119.25 	 0.455322 	 121.02 	 -46.3113 	 74.3039 	 0.452223 	 164.308 	 827 	 3978 	 105.614 	 39.6771 	 8 	 2146.79 	 0.245854 	 70.6406 	 11.1254 	 43.6464 	 15.822 	 224 	 45 	 103.375 	 67.7705 	  Tumour 
239 	 2208.36 	 592.652 	 2568.38 	 136.297 	 8860 	 127.792 	 93.3939 	 0.682561 	 0.879317 	 424.96 	 2027.05 	 782.475 	 0.386017 	 1642.4 	 1854.25 	 45 	 45 	 287.778 	 13.148 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12093 	 0.875924 	 514.517 	 674.883 	 894.725 	 759.251 	 0.420479 	 992.663 	 857.757 	 698.654 	 0.780859 	 93.8845 	 34.7609 	 36.6325 	 0.267054 	 137.173 	 398 	 3568 	 101.791 	 35.8543 	 6 	 2890.33 	 0.326222 	 71.9726 	 15.6072 	 47.6645 	 18.3195 	 138 	 40 	 66.3333 	 36.2197 	  Tumour 
