rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
403 	 2320.5 	 3004.63 	 3618.73 	 222.326 	 4736 	 103.463 	 59.6061 	 0.81737 	 0.969697 	 277.823 	 1121.41 	 217.22 	 0.193703 	 459.577 	 775.092 	 190.714 	 -28.5052 	 28.5998 	 0.0833109 	 343.29 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 37 	 37 	 153.622 	 33.0769 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 9781 	 0.91737 	 459.647 	 1500.17 	 1826.36 	 1584.73 	 0.215 	 1756.47 	 1813.04 	 542.56 	 0.297072 	  Tumour 
404 	 2329.53 	 2577.1 	 3300.34 	 227.2 	 4166 	 88.8367 	 60.2398 	 0.734974 	 0.955285 	 266.25 	 1689.07 	 287.093 	 0.169972 	 849.77 	 1342.75 	 230.16 	 -72.2737 	 48.1636 	 0.12584 	 382.736 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 84 	 193 	 171.44 	 50.8957 	 2 	 1147.1 	 0.275348 	 19.0972 	 19.0972 	 19.0972 	 0 	 48 	 36 	 42 	 8.48528 	 4871 	 0.938174 	 284.693 	 1482.76 	 2272.95 	 2031.32 	 0.643725 	 2311.79 	 2239.17 	 540.934 	 0.237988 	  Tumour 
405 	 2335.88 	 2373.83 	 3159.64 	 204.355 	 6039 	 103.746 	 75.4344 	 0.686524 	 0.957356 	 327.362 	 2062.89 	 379.942 	 0.18418 	 1047.65 	 1716.57 	 220.909 	 -96.9878 	 53.7624 	 0.143948 	 373.484 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8030 	 0.866329 	 410.96 	 1658.12 	 2278.83 	 2037.2 	 0.58046 	 2662.22 	 2134.8 	 653.08 	 0.286586 	  Tumour 
406 	 2351.02 	 1739.03 	 2766.88 	 371.295 	 3601 	 87.7668 	 56.6647 	 0.763652 	 0.942917 	 261.865 	 1641.44 	 265.673 	 0.161853 	 888.189 	 1295.13 	 243.219 	 -47.6657 	 54.8705 	 0.138634 	 395.794 	 143 	 363 	 116.972 	 16.7206 	 3 	 1789.84 	 0.497039 	 30.9754 	 11.2468 	 21.3785 	 8.83262 	 85 	 27 	 47.6667 	 32.3934 	 250 	 424 	 328.892 	 208.347 	 2 	 1024.88 	 0.28461 	 17.8909 	 17.8909 	 17.8909 	 0 	 140 	 110 	 125 	 21.2132 	 5716 	 0.891037 	 354.953 	 1556.59 	 2035.44 	 1793.81 	 0.537538 	 2098.13 	 1964.38 	 574.638 	 0.282317 	  Tumour 
407 	 2343.97 	 2494.84 	 3250.79 	 303.949 	 5360 	 90.7928 	 75.9077 	 0.548647 	 0.96716 	 289.321 	 2234.7 	 473.323 	 0.211806 	 1172.86 	 1888.38 	 257.805 	 -59.1862 	 39.6298 	 0.0965685 	 410.38 	 192 	 425 	 123.349 	 23.0975 	 3 	 1021.07 	 0.190499 	 23.2879 	 12.787 	 17.9961 	 4.69659 	 77 	 47 	 64 	 15.3948 	 523 	 986 	 358.551 	 238.006 	 4 	 2469.28 	 0.460686 	 37.3585 	 10.7062 	 24.514 	 10.1214 	 246 	 45 	 130.75 	 96.2614 	 6391 	 0.934493 	 330.392 	 1347.33 	 2201.45 	 1959.82 	 0.552817 	 2576.11 	 2046.92 	 868.923 	 0.394704 	  Tumour 
408 	 2331.53 	 1195.75 	 2815.81 	 66.3702 	 1613 	 70.6772 	 31.026 	 0.898496 	 0.896609 	 185.095 	 1427.18 	 265.095 	 0.185747 	 758.477 	 1080.86 	 134.252 	 24.0247 	 37.8752 	 0.132049 	 286.827 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2740 	 0.810171 	 270.912 	 568.28 	 799.891 	 558.261 	 0.320312 	 1365.35 	 666.01 	 546.85 	 0.683656 	  DCIS 
409 	 2388.41 	 721.65 	 2380.87 	 366.956 	 10482 	 147.653 	 92.9663 	 0.776898 	 0.934975 	 439.446 	 1669.45 	 255.524 	 0.153058 	 827.104 	 1323.13 	 225.428 	 -39.1594 	 45.361 	 0.120002 	 378.003 	 263 	 1019 	 149.449 	 49.1973 	 4 	 3565.85 	 0.340188 	 59.1689 	 13.6158 	 34.077 	 21.0843 	 95 	 31 	 65.75 	 28.2297 	 805 	 2338 	 454.103 	 333.558 	 6 	 2499.41 	 0.238448 	 57.6109 	 10.8973 	 36.3501 	 15.305 	 228 	 50 	 134.167 	 61.2582 	 28563 	 0.925237 	 771.838 	 1036.98 	 1884.33 	 1642.7 	 0.192424 	 2525.04 	 1800.65 	 651.389 	 0.345687 	  Tumour 
410 	 2369.47 	 1543.41 	 2676.07 	 348.967 	 5306 	 107.583 	 63.671 	 0.806063 	 0.968425 	 299.262 	 1669.06 	 373.531 	 0.223797 	 854.401 	 1322.74 	 206.65 	 4.05817 	 30.9112 	 0.0860496 	 359.225 	 133 	 833 	 141.722 	 41.4704 	 3 	 1081.67 	 0.203857 	 58.7104 	 13.9986 	 40.9914 	 21.2469 	 64 	 24 	 44.3333 	 20.0083 	 493 	 1780 	 225.688 	 105.143 	 8 	 1484.9 	 0.279853 	 60.5152 	 9 	 30.448 	 14.7647 	 163 	 25 	 61.625 	 47.437 	 7525 	 0.944166 	 410.291 	 1809.74 	 1982.47 	 1740.84 	 0.540166 	 2384.63 	 1829.21 	 705.437 	 0.355838 	  Tumour 
411 	 2409.03 	 404.68 	 2348.79 	 332.122 	 8006 	 127.559 	 85.5438 	 0.741797 	 0.917593 	 381.546 	 2315.05 	 630.79 	 0.272473 	 1458.86 	 1968.73 	 232.523 	 -22.0551 	 40.3302 	 0.104727 	 385.098 	 221 	 981 	 141.059 	 40.8074 	 4 	 2032.28 	 0.253845 	 55.5832 	 14.4535 	 34.0362 	 14.7547 	 77 	 25 	 55.25 	 22.0964 	 547 	 1341 	 432.644 	 312.099 	 3 	 486.655 	 0.0607862 	 50.9243 	 9.28387 	 34.2458 	 19.6966 	 356 	 37 	 182.333 	 161.376 	 13466 	 0.92518 	 482.357 	 1348.68 	 2299.32 	 2057.69 	 0.191542 	 1843.48 	 2321.34 	 768.753 	 0.33434 	  Tumour 
412 	 2373.97 	 846.679 	 2399.49 	 315.192 	 4040 	 79.4221 	 65.248 	 0.570157 	 0.967433 	 252.593 	 1760.79 	 293.282 	 0.166562 	 972.685 	 1414.48 	 190.939 	 -71.1967 	 41.7561 	 0.121556 	 343.514 	 152 	 242 	 129.934 	 29.6828 	 2 	 553.926 	 0.137111 	 16.0159 	 16.0159 	 16.0159 	 0 	 92 	 60 	 76 	 22.6274 	 345 	 1244 	 355.884 	 235.339 	 3 	 1025.91 	 0.253939 	 45.3813 	 20.9264 	 37.1847 	 12.5938 	 268 	 38 	 115 	 132.503 	 5688 	 0.947211 	 307.563 	 1765.51 	 2824.75 	 2583.12 	 0.70229 	 2593.05 	 2921.29 	 684.268 	 0.24224 	  Tumour 
413 	 2377.91 	 2307.64 	 3144.63 	 202.615 	 5471 	 115.575 	 61.2528 	 0.848008 	 0.958479 	 314.534 	 2291.75 	 386.812 	 0.168785 	 1234.62 	 1945.43 	 231.034 	 -144.401 	 59.3598 	 0.15474 	 383.61 	 96 	 302 	 124.177 	 23.9257 	 2 	 2348.2 	 0.429209 	 31.858 	 31.858 	 31.858 	 0 	 60 	 36 	 48 	 16.9706 	 552 	 1109 	 292.678 	 172.133 	 5 	 818.976 	 0.149694 	 38.2872 	 9.69436 	 20.7752 	 8.47031 	 187 	 50 	 110.4 	 49.8528 	 6473 	 0.869443 	 400.475 	 1557.51 	 2329.94 	 2088.31 	 0.838235 	 2312.95 	 2337.78 	 697.336 	 0.299294 	  Tumour 
414 	 2397.79 	 1189.18 	 2539.42 	 66.3702 	 4925 	 87.5819 	 71.9888 	 0.569544 	 0.963608 	 288.635 	 1508.54 	 339.784 	 0.22524 	 758.53 	 1162.22 	 189.002 	 -41.4987 	 43.9779 	 0.128749 	 341.577 	 404 	 1717 	 112.087 	 11.8352 	 9 	 1134.03 	 0.230259 	 52.3418 	 9.81162 	 25.6908 	 11.9335 	 65 	 25 	 44.8889 	 10.1544 	 640 	 1155 	 317.366 	 196.821 	 4 	 663.718 	 0.134765 	 34.2713 	 13.3521 	 20.5135 	 6.38518 	 279 	 26 	 128 	 92.4229 	 7330 	 0.936023 	 371.723 	 1117.72 	 1577.9 	 1336.27 	 0.286136 	 1426.46 	 1600.28 	 474.711 	 0.30085 	  Tumour 
415 	 2381.35 	 2589.93 	 3344.83 	 205.412 	 2953 	 86.5573 	 46.4164 	 0.844059 	 0.878869 	 246.451 	 1644.74 	 290.403 	 0.176565 	 801.72 	 1298.42 	 245.737 	 -68.2367 	 41.0538 	 0.103069 	 398.312 	 230 	 384 	 120.848 	 20.5964 	 4 	 640.993 	 0.217065 	 22 	 8.04129 	 14.0316 	 5.14089 	 95 	 45 	 57.5 	 25 	 381 	 467 	 426.325 	 305.781 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 381 	 381 	 381 	 0 	 4994 	 0.892583 	 311.765 	 1563.79 	 2636.62 	 2394.99 	 0.691176 	 2704.77 	 2545.53 	 597.104 	 0.226466 	  Tumour 
416 	 2413.89 	 2267.14 	 3143.62 	 226.049 	 4548 	 116.835 	 53.5286 	 0.888873 	 0.859086 	 304.434 	 1636.62 	 221.712 	 0.135469 	 691.352 	 1290.31 	 238.275 	 -81.765 	 52.6288 	 0.134652 	 390.85 	 283 	 1104 	 130.541 	 30.2892 	 5 	 516.876 	 0.113649 	 63.2486 	 10.6196 	 32.0051 	 17.2597 	 76 	 39 	 56.6 	 16.8315 	 542 	 1309 	 330.203 	 209.658 	 3 	 1448.56 	 0.318504 	 55.9787 	 17.0657 	 39.1551 	 17.874 	 353 	 38 	 180.667 	 159.582 	 6831 	 0.862936 	 416.233 	 1302.7 	 1894.02 	 1652.39 	 0.529412 	 1711.9 	 1954.81 	 593.36 	 0.313281 	  Tumour 
417 	 2439.45 	 1283.8 	 2616.04 	 138.539 	 7312 	 125.217 	 76.5209 	 0.791548 	 0.942754 	 387.061 	 1853.04 	 461.973 	 0.249306 	 1048.07 	 1506.72 	 187.327 	 -29.7003 	 59.7439 	 0.175768 	 339.902 	 70 	 397 	 102.357 	 2.10573 	 2 	 100.956 	 0.0138069 	 46.5739 	 46.5739 	 46.5739 	 0 	 45 	 25 	 35 	 14.1421 	 235 	 321 	 306.298 	 185.753 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 235 	 235 	 235 	 0 	 10998 	 0.89342 	 492.309 	 1034.07 	 1727.53 	 1485.9 	 0.436957 	 2147.51 	 1588.27 	 718.27 	 0.415779 	  Tumour 
418 	 2410.87 	 2433.28 	 3254.55 	 251.181 	 6559 	 108.801 	 76.8847 	 0.707561 	 0.98218 	 311.321 	 1878.63 	 313.753 	 0.167012 	 1026.62 	 1532.31 	 232.923 	 -108.059 	 54.7943 	 0.142139 	 385.498 	 180 	 443 	 140.661 	 40.4097 	 3 	 968.556 	 0.147668 	 27.1782 	 9.88407 	 19.8949 	 8.01757 	 69 	 45 	 60 	 13.0767 	 399 	 481 	 682.223 	 561.678 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 399 	 399 	 399 	 0 	 8575 	 0.920163 	 404.576 	 1690.05 	 2782.88 	 2541.25 	 0.682997 	 2693.32 	 2805.25 	 682.987 	 0.245425 	  Tumour 
419 	 2401.58 	 1782.44 	 2833.27 	 401.001 	 2625 	 70.8345 	 49.0591 	 0.721333 	 0.918474 	 217.38 	 1469.58 	 307.483 	 0.209232 	 703.347 	 1123.26 	 287.54 	 -17.8943 	 55.2752 	 0.125592 	 440.116 	 263 	 485 	 124.65 	 24.3988 	 3 	 430.097 	 0.163846 	 21.0905 	 12.3292 	 17.432 	 4.07479 	 134 	 64 	 87.6667 	 40.129 	 368 	 598 	 388.476 	 267.931 	 2 	 797.737 	 0.3039 	 24.1096 	 24.1096 	 24.1096 	 0 	 332 	 36 	 184 	 209.304 	 4943 	 0.827557 	 370.652 	 1840.62 	 2210.23 	 1968.6 	 0.370588 	 2247.96 	 2192.44 	 534.958 	 0.242037 	  Tumour 
420 	 2416.22 	 1640.07 	 2766.81 	 377.001 	 3979 	 73.1962 	 69.6918 	 0.305715 	 0.978122 	 241.037 	 1735.54 	 313.515 	 0.180644 	 1035.99 	 1389.23 	 216.149 	 -107.649 	 60.8304 	 0.164975 	 368.724 	 341 	 642 	 118 	 17.7486 	 4 	 506.497 	 0.127292 	 38.5876 	 9 	 22.4019 	 11.5562 	 206 	 45 	 85.25 	 80.5 	 474 	 859 	 454.232 	 333.687 	 3 	 1021.78 	 0.256794 	 28.6355 	 12.3142 	 22.7499 	 8.10545 	 414 	 21 	 158 	 221.885 	 7156 	 0.921215 	 383.48 	 2149.82 	 2864.82 	 2623.19 	 0.326705 	 2549.04 	 2899.93 	 542.25 	 0.189279 	  Tumour 
421 	 2411.98 	 2757.44 	 3488.29 	 42.0476 	 3442 	 90.3077 	 51.9517 	 0.81796 	 0.893098 	 260.551 	 1632.2 	 300.47 	 0.184089 	 827.703 	 1285.88 	 232.101 	 -66.2473 	 38.8646 	 0.101032 	 384.676 	 229 	 331 	 113.45 	 13.1984 	 2 	 503.172 	 0.146186 	 10.4671 	 10.4671 	 10.4671 	 0 	 131 	 98 	 114.5 	 23.3345 	 439 	 668 	 304.269 	 183.724 	 2 	 701.95 	 0.203937 	 27.7634 	 12.4675 	 18.5121 	 7.27755 	 279 	 45 	 146.333 	 120.106 	 6715 	 0.75255 	 439.345 	 1655.71 	 2476.63 	 2235 	 0.58221 	 2677.71 	 2368.52 	 723.468 	 0.292118 	  Tumour 
422 	 2394.11 	 2795.48 	 2343.58 	 42.0476 	 1019 	 58.4766 	 22.5837 	 0.922415 	 0.941774 	 142.711 	 1495.83 	 169.674 	 0.113431 	 767.949 	 1149.51 	 198.378 	 -60.7907 	 52.5776 	 0.149814 	 350.953 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3465 	 0.869511 	 283.706 	 1641.44 	 2163.64 	 1922.01 	 0.311966 	 2420.32 	 2082.14 	 572.785 	 0.264733 	  Other 
423 	 2422.95 	 239.472 	 2352.01 	 328.166 	 4710 	 81.8353 	 73.4971 	 0.439772 	 0.97799 	 265.279 	 1627.41 	 222.389 	 0.136652 	 848.175 	 1281.1 	 173.695 	 -14.9721 	 28.6815 	 0.0879073 	 326.27 	 140 	 238 	 126.621 	 26.37 	 2 	 1902.28 	 0.403882 	 20.2649 	 20.2649 	 20.2649 	 0 	 108 	 32 	 70 	 53.7401 	 318 	 498 	 380.362 	 259.817 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 280 	 38 	 159 	 171.12 	 10876 	 0.951198 	 448.919 	 825.091 	 1288.91 	 1047.28 	 0.21883 	 1828.05 	 1216.91 	 611.155 	 0.474165 	  Tumour 
424 	 2422.61 	 2510.54 	 3317.75 	 224.143 	 2670 	 61.4315 	 57.0193 	 0.372137 	 0.936185 	 204.894 	 1531.04 	 166.788 	 0.108938 	 709.224 	 1184.73 	 227.61 	 -56.2546 	 37.0191 	 0.0973713 	 380.185 	 70 	 70 	 137.143 	 36.8914 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 70 	 70 	 70 	 0 	 40 	 41 	 177.1 	 56.5552 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	 4620 	 0.867443 	 311.362 	 2044.2 	 2519.25 	 2277.62 	 0.661538 	 2799.77 	 2366.53 	 690.074 	 0.27392 	  Tumour 
425 	 2425.96 	 2672.58 	 3436.03 	 126.127 	 3929 	 84.2325 	 59.736 	 0.705027 	 0.978337 	 244.451 	 1847.24 	 327.03 	 0.177037 	 1040.05 	 1500.92 	 230.405 	 -89.679 	 49.8272 	 0.130104 	 382.981 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 102 	 270 	 185.569 	 65.0239 	 2 	 249.853 	 0.0635919 	 27.0185 	 27.0185 	 27.0185 	 0 	 57 	 45 	 51 	 8.48528 	 5751 	 0.913582 	 360.919 	 1667.08 	 2506.41 	 2264.78 	 0.478689 	 2648.35 	 2443.53 	 682.719 	 0.272389 	  Tumour 
426 	 2442.66 	 1366.32 	 2655.57 	 203.03 	 4939 	 89.5135 	 71.6143 	 0.599948 	 0.960148 	 279.664 	 1848.58 	 470.646 	 0.254599 	 1125.4 	 1502.26 	 214.331 	 -43.4603 	 32.5577 	 0.0887357 	 366.906 	 223 	 1227 	 121.054 	 20.8024 	 3 	 464.085 	 0.0939633 	 56.143 	 25.4017 	 40.8569 	 13.7486 	 128 	 38 	 74.3333 	 47.4377 	 332 	 877 	 459.081 	 338.537 	 2 	 1923.97 	 0.389546 	 44.8608 	 44.8608 	 44.8608 	 0 	 297 	 35 	 166 	 185.262 	 7154 	 0.940944 	 354.61 	 1511.73 	 2114.26 	 1872.63 	 0.441088 	 2153.55 	 2080.68 	 619.853 	 0.293178 	  Tumour 
427 	 2444.26 	 834.638 	 2463.45 	 256.425 	 3555 	 71.4464 	 64.0728 	 0.442447 	 0.957963 	 272.451 	 1326.26 	 238.549 	 0.179866 	 538.783 	 979.942 	 168.845 	 -77.8928 	 38.3893 	 0.119437 	 321.42 	 61 	 63 	 120.836 	 20.5847 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	 86 	 272 	 125.872 	 5.32734 	 2 	 300.665 	 0.0845753 	 29.5958 	 29.5958 	 29.5958 	 0 	 45 	 41 	 43 	 2.82843 	 6868 	 0.86022 	 376.777 	 1368.03 	 2280.15 	 2038.52 	 0.289231 	 2668.27 	 2176.86 	 700.365 	 0.307157 	  Tumour 
428 	 2449.19 	 2571.07 	 3378.6 	 204.714 	 1716 	 61.1939 	 37.0464 	 0.795926 	 0.941306 	 179.196 	 1401.54 	 139.543 	 0.0995641 	 574.14 	 1055.22 	 268.443 	 -33.1563 	 33.0766 	 0.0785633 	 421.019 	 42 	 42 	 125.238 	 24.9867 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3360 	 0.91653 	 254.894 	 2048.38 	 2257.44 	 2015.81 	 0.668161 	 2364.49 	 2184.63 	 545.548 	 0.241666 	  Tumour 
429 	 2467.15 	 637.535 	 2440.3 	 263.503 	 3183 	 95.1536 	 47.1319 	 0.868708 	 0.860736 	 257.279 	 1644.85 	 285.527 	 0.173588 	 832.966 	 1298.54 	 221.712 	 -128.173 	 65.7824 	 0.175754 	 374.287 	 99 	 127 	 126.879 	 26.6274 	 2 	 553.065 	 0.173756 	 8.85471 	 8.85471 	 8.85471 	 0 	 63 	 36 	 49.5 	 19.0919 	 330 	 624 	 257.9 	 137.355 	 3 	 1209.68 	 0.380043 	 20.3208 	 17.8504 	 18.7258 	 1.23739 	 256 	 34 	 110 	 126.475 	 5486 	 0.769533 	 391.99 	 1277.26 	 1836.61 	 1594.98 	 0.688623 	 1804.41 	 1846.51 	 608.2 	 0.331154 	  Tumour 
430 	 2462.54 	 2797.66 	 3552.92 	 69.0652 	 3929 	 92.7255 	 55.4188 	 0.801746 	 0.94538 	 264.451 	 1470.24 	 283.744 	 0.192992 	 639.999 	 1123.93 	 171.129 	 -103.189 	 73.2016 	 0.226137 	 323.704 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 185 	 540 	 121.324 	 0.77957 	 4 	 607.932 	 0.15473 	 31.7648 	 11.3137 	 19.118 	 8.08095 	 50 	 45 	 46.25 	 2.5 	 6461 	 0.927239 	 361.078 	 1547.34 	 2478.6 	 2236.97 	 0.726415 	 2273.93 	 2562.84 	 1024.88 	 0.413489 	  Tumour 
431 	 2475.71 	 2135.85 	 3105.54 	 300.102 	 7292 	 109.314 	 85.697 	 0.620822 	 0.978792 	 337.664 	 2363.81 	 501.73 	 0.212254 	 1354.21 	 2017.5 	 222.429 	 -102.88 	 48.0714 	 0.128189 	 375.005 	 300 	 629 	 125.327 	 25.0753 	 5 	 2196.28 	 0.30119 	 32.1146 	 10.4595 	 17.5537 	 6.93933 	 84 	 45 	 60 	 17.9304 	 611 	 943 	 440.709 	 320.164 	 3 	 3160.28 	 0.433391 	 22.0347 	 17.032 	 18.8932 	 2.44722 	 444 	 83 	 203.667 	 208.135 	 10140 	 0.91302 	 432.291 	 1285.75 	 2298.14 	 2056.51 	 0.430809 	 2202.22 	 2253.31 	 637.206 	 0.277271 	  Tumour 
432 	 2478.44 	 690.897 	 2461.76 	 277.95 	 3740 	 90.1849 	 54.7599 	 0.794552 	 0.960699 	 247.865 	 2228.53 	 500.812 	 0.224727 	 1275.02 	 1882.21 	 319.936 	 -79.2135 	 75.8198 	 0.160461 	 472.511 	 292 	 857 	 133.877 	 33.6253 	 6 	 824.761 	 0.220524 	 40.2455 	 8.42223 	 22.9439 	 10.581 	 78 	 23 	 48.6667 	 22.5181 	 501 	 1080 	 450.611 	 330.066 	 3 	 1010.17 	 0.270099 	 45.4265 	 21.1848 	 30.9776 	 11.4254 	 293 	 37 	 167 	 128.047 	 5317 	 0.87638 	 353.706 	 1837.95 	 2583.85 	 2342.22 	 0.605263 	 2269.57 	 2698.67 	 632.503 	 0.244791 	  Tumour 
433 	 2472.01 	 1781.81 	 2891.11 	 351.411 	 4243 	 91.2989 	 61.7862 	 0.736216 	 0.925611 	 285.12 	 1563.78 	 326.927 	 0.209062 	 852.008 	 1217.46 	 229.872 	 -35.4022 	 33.0335 	 0.0863742 	 382.447 	 202 	 1272 	 119.233 	 18.9813 	 5 	 763.374 	 0.179914 	 46.6805 	 9.21954 	 28.6407 	 12.4753 	 56 	 28 	 40.4 	 12.1778 	 413 	 599 	 432.881 	 312.337 	 2 	 666.432 	 0.157066 	 15.8112 	 15.8112 	 15.8112 	 0 	 368 	 45 	 206.5 	 228.395 	 6348 	 0.906598 	 360.853 	 1966.09 	 2687.32 	 2445.69 	 0.14881 	 2242.48 	 2713.87 	 804.136 	 0.299233 	  Tumour 
434 	 2485.51 	 596.377 	 2451.3 	 232.596 	 3837 	 86.3657 	 57.8803 	 0.742201 	 0.964313 	 251.907 	 1812.36 	 433.461 	 0.23917 	 906.078 	 1466.04 	 195.472 	 -57.0056 	 48.578 	 0.139573 	 348.047 	 53 	 149 	 107.566 	 7.31463 	 2 	 676.859 	 0.176403 	 20.3294 	 20.3294 	 20.3294 	 0 	 27 	 26 	 26.5 	 0.707107 	 355 	 1010 	 271.4 	 150.855 	 5 	 1069.48 	 0.278728 	 49.6067 	 13.4177 	 26.0396 	 10.9243 	 130 	 4 	 71 	 44.8163 	 5822 	 0.908977 	 328.877 	 1128.45 	 1626.35 	 1384.72 	 0.35 	 1115.28 	 1714.07 	 563.866 	 0.346707 	  Tumour 
435 	 2485.6 	 406.592 	 2425.61 	 262.739 	 3156 	 96.5942 	 46.3858 	 0.877152 	 0.819102 	 279.463 	 2521.13 	 585.486 	 0.232232 	 1571.4 	 2174.81 	 253.935 	 -61.7738 	 49.0004 	 0.120539 	 406.51 	 105 	 535 	 125.505 	 25.2534 	 3 	 972.398 	 0.308111 	 29.7013 	 16.4184 	 24.2138 	 6.20347 	 55 	 16 	 35 	 19.5192 	 300 	 787 	 187.987 	 67.4419 	 3 	 1494.05 	 0.4734 	 48.1413 	 21.802 	 33.048 	 12.1504 	 226 	 26 	 100 	 109.672 	 3050 	 0.67151 	 324.392 	 1545.54 	 1829.26 	 1587.63 	 0.654676 	 2056.17 	 1703.38 	 799.897 	 0.437278 	  Tumour 
436 	 2489.51 	 2233.82 	 3179.12 	 299.027 	 3637 	 78.0454 	 60.0197 	 0.639206 	 0.954593 	 246.836 	 1668.13 	 287.406 	 0.172292 	 760.646 	 1321.81 	 231.209 	 -96.0706 	 43.1072 	 0.112321 	 383.784 	 268 	 1384 	 114.231 	 13.9799 	 5 	 1180.27 	 0.324517 	 49.6758 	 16.6826 	 29.5871 	 10.8729 	 90 	 29 	 53.6 	 22.4566 	 646 	 1670 	 328.678 	 208.133 	 5 	 1383.63 	 0.38043 	 50 	 17.7648 	 29.3526 	 10.9427 	 219 	 34 	 107.667 	 84.2607 	 5890 	 0.822626 	 371.262 	 1554.38 	 1767 	 1525.37 	 0.735016 	 1683.09 	 1815.67 	 481.684 	 0.2726 	  Tumour 
437 	 2495.35 	 2329.99 	 3246 	 242.539 	 5128 	 101.156 	 68.9186 	 0.731995 	 0.943688 	 306.049 	 1839.78 	 313.409 	 0.170351 	 905.135 	 1493.46 	 224.226 	 -92.6366 	 47.5654 	 0.126234 	 376.802 	 319 	 909 	 122.411 	 22.1592 	 5 	 1684.98 	 0.328583 	 50.0811 	 13.2479 	 25.8314 	 11.8249 	 90 	 45 	 63.8 	 16.5288 	 582 	 1128 	 373.545 	 253 	 6 	 1968.52 	 0.383877 	 43.7805 	 9.75548 	 22.5835 	 10.5291 	 208 	 45 	 97 	 60.9656 	 8337 	 0.782596 	 465.362 	 1515.2 	 2363.5 	 2121.87 	 0.705314 	 2402.05 	 2328.58 	 795.175 	 0.33644 	  Tumour 
