rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
102	735.642	349.762	1687.57	140.911	4334	92.8205	60.1027	0.762053	0.965686	270.25	1652.65	526.148	0.318367	912.027	1431.02	6879	0.940782	342.894	640.961	652.061	338.165	0.334405	778.144	628.176	200.709	0.307807	93	93	359.108	105.238	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	93	93	93	0	125.522	-3.27241	48.216	0.241927	199.299	395	778	480.623	177.126	4	2131.45	0.491798	37.4837	14.8171	22.1951	8.27554	181	57	98.75	55.9427	  DCIS 
103	751.238	1762.53	1676.3	122.066	3335	83.399	53.2816	0.76931	0.959988	238.551	1324.2	228.054	0.17222	670.167	1102.57	6485	0.945473	356.96	1527.11	1936.71	1622.81	0.547619	2150.57	1854.46	475.22	0.245375	71	72	275.31	21.4407	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	71	71	71	0	512.978	5.86136	63.5492	0.108306	586.755	116	116	412.233	108.736	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	116	116	116	0	  Tumour 
104	738.764	122.983	1897.62	256.096	1447	46.4476	39.9143	0.511405	0.975067	145.196	1424.9	440.787	0.309346	770.994	1203.27	2774	0.990714	197.74	457.102	433.989	120.093	0	0	0	78.4501	0.180765	62	62	241.355	-12.5144	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	62	62	62	0	103.574	18.6391	22.4476	0.126571	177.352	40	40	246.025	-57.4719	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	40	40	40	0	  DCIS 
105	746.702	1885.02	710.001	122.066	3864	87.3383	57.5151	0.752552	0.94359	261.037	1415.67	368.823	0.26053	629.816	1194.04	7231	0.81522	431.706	1064.99	1249.81	935.916	0.125654	2638.19	1152.58	817.111	0.653788	128	270	279.547	25.6777	2	1065.69	0.275799	22.6062	22.6062	22.6062	0	68	60	64	5.65685	199.335	-27.931	68.5245	0.250903	273.112	81	81	375.654	72.1575	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	81	81	81	0	  DCIS 
106	764.852	1976.46	733.542	206.526	2863	71.0792	51.762	0.685334	0.981488	211.439	2511.33	643.237	0.256134	1260.16	2289.71	3660	0.983871	230.024	536.381	520.65	206.755	0	0	520.689	166.186	0.319189	104	438	268.885	15.0154	2	167.225	0.058409	41.1345	41.1345	41.1345	0	59	45	52	9.89949	148.775	-0.99603	44.2955	0.199034	222.553	168	206	365.226	61.7293	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	168	0	  DCIS 
107	753.689	938.561	1187.81	71.8053	2023	71.6666	36.358	0.861757	0.959677	187.439	1193.38	243.327	0.203899	534.239	971.749	5340	0.815516	394.593	1015.69	1003.42	689.528	0.353107	1203.37	962.772	463.648	0.462066	48	48	226.625	-27.2442	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	48	48	48	0	200.966	-19.2019	98.3529	0.35798	274.744	70	70	307.629	4.13172	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	70	70	70	0	  DCIS 
108	751.373	1267.5	944.964	92.6984	1961	86.0769	30.1332	0.936722	0.94506	198.77	2096.62	415.808	0.198323	1024.78	1874.99	2537	0.944527	220.083	570.629	570.053	256.158	0.131068	651.963	565.75	76.5733	0.134327	48	48	244.167	-9.70252	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	48	48	48	0	155.019	4.1047	41.8846	0.183065	228.796	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
109	761.911	201.447	1834.35	234.053	1873	52.2352	46.0158	0.47324	0.980115	164.024	1213.22	186.039	0.153343	520.695	991.59	3099	0.95796	222.912	525.104	478.688	164.792	0.278846	477.431	481.912	65.3876	0.136598	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	76.2124	5.84127	27.1765	0.181189	149.99	49	49	243.98	-59.5173	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	49	49	49	0	  DCIS 
110	756.508	1347.1	899.4	75.9276	1952	83.6158	30.5514	0.930859	0.957332	207.296	1735.91	386.248	0.222505	623.813	1514.28	2621	0.931414	229.539	599.044	599.731	285.835	0.278846	603.724	599.989	141.058	0.235202	74	74	261.716	7.84703	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	74	74	74	0	165.202	3.97002	25.4915	0.106668	238.979	103	104	340.864	37.3672	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	103	103	103	0	  DCIS 
111	780.557	1612.7	1543.18	169.641	4466	90.3292	63.6276	0.709807	0.974896	262.551	1301.58	229.663	0.17645	580.423	1079.95	8940	0.877417	444.233	1318.2	1823.83	1509.94	0.301299	2028.59	1791.09	398.398	0.21844	71	71	249.648	-4.2213	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	71	71	71	0	555.174	71.7315	67.2195	0.106876	628.951	624	1664	406.066	102.569	2	426.07	0.095403	66.089	10.5929	37.5639	23.9354	254	60	156	104.243	  Tumour 
112	766.76	1401.93	875.874	65.4905	1025	41.3676	31.8057	0.639423	0.962441	123.054	1352.52	392.647	0.290308	698.103	1130.89	1537	0.966667	152.024	561.508	533.352	219.456	0.234375	566.433	527.677	72.8673	0.136622	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	146.564	15.9424	41.3514	0.18767	220.341	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
113	800.381	494.435	1587.4	240.832	2636	78.3342	44.064	0.826788	0.957501	218.752	1395.11	324.161	0.232355	626.89	1173.49	4059	0.924601	271.782	542.6	521.896	208	0.317269	568.405	511.954	62.3892	0.119543	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	121.88	9.62379	24.277	0.124079	195.658	82	82	347.646	44.1495	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	82	82	82	0	  DCIS 
114	828.489	943.902	1230.06	144.42	4061	94.331	57.1141	0.795872	0.945298	266.149	1569.49	544.17	0.346718	886.932	1347.87	5997	0.911675	337.522	613.798	518.171	204.275	0.347826	566.625	507.152	117.604	0.226959	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	144.86	48.5109	47.2718	0.216211	218.637	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
115	809.559	562.994	1532.27	290.869	2629	76.0572	45.4088	0.802215	0.969753	208.468	2096.33	447.575	0.213504	1111.1	1874.7	3854	0.942759	259.054	557.419	533.383	219.488	0.620833	584.282	509.668	80.3731	0.150685	75	76	261.853	7.98414	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	75	75	75	0	130.21	-4.67488	23.4185	0.114804	203.988	81	81	374.753	71.2562	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	81	81	81	0	  DCIS 
116	829.568	208.451	1855.95	282.347	5638	107.194	70.5612	0.752794	0.912889	313.179	2104.44	627.074	0.297976	1203.98	1882.82	7115	0.877637	383.279	587.664	568.315	254.419	0.485549	590.72	561.845	121.658	0.214068	142	165	285.507	31.6379	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	142	142	142	0	94.3201	6.55671	22.1502	0.13177	168.098	78	80	356.231	52.7339	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	78	78	78	0	  DCIS 
117	828.237	1450.43	903.204	132.197	2131	102.759	30.4446	0.955104	0.844295	239.238	1204.45	269.742	0.223955	630.416	982.819	2944	0.904177	254.267	527.271	502.524	188.628	0	0	0	70.9069	0.141102	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	97.2277	-5.12025	26.2423	0.153459	171.005	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
118	836.846	637.778	1482.4	278.007	2022	74.3137	36.8864	0.868116	0.904698	197.095	1516.09	350.288	0.231048	653.285	1294.46	2823	0.957598	228.468	581.492	553.273	239.377	0.545455	609.07	533.401	68.1417	0.123161	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	134.506	16.5743	31.4974	0.151224	208.283	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
119	847.733	870.609	1299.21	184.261	3571	90.2592	50.6561	0.82766	0.974618	241.723	1584.6	487.532	0.307668	875.252	1362.98	5326	0.969774	292.853	570.517	488.146	174.25	0.231343	641.629	468.797	117.042	0.239769	115	194	295.513	41.6439	2	308.889	0.0864992	14.9565	14.9565	14.9565	0	68	47	57.5	14.8492	100.347	44.4108	40.984	0.235371	174.125	60	60	293.6	-9.89686	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	60	60	60	0	  DCIS 
120	855.019	567.074	1552.06	270.054	3600	100.426	47.1666	0.882845	0.959744	276.451	1704.83	292.932	0.171825	745.838	1483.2	4889	0.923324	310.894	542.491	534.534	220.638	0.566308	574.38	517.511	64.2403	0.12018	164	347	258.268	4.3991	2	261.501	0.0726392	22.821	22.821	22.821	0	83	81	82	1.41421	141.135	20.9962	40.9854	0.190707	214.912	124	346	307	3.50314	2	793.798	0.220499	32.6539	32.6539	32.6539	0	63	61	62	1.41421	  DCIS 
121	863.149	1117.53	1127.87	221.921	3028	82.5907	47.2186	0.82045	0.979301	221.865	1809.24	635.615	0.351316	1020.94	1587.62	3904	0.977222	245.622	531.411	535.229	221.333	0	0	0	72.4202	0.135307	130	326	235.938	-17.9307	2	500.211	0.165195	26.4961	26.4961	26.4961	0	69	61	65	5.65685	108.993	1.39314	28.4268	0.155533	182.77	97	98	335.381	31.8846	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	97	97	97	0	  DCIS 
122	860.262	1791.07	1737.42	135.148	4960	112.836	58.3525	0.855898	0.955132	306.635	1420.79	431.323	0.30358	810.698	1199.16	8474	0.910595	413.546	1011.72	1176.49	862.594	0.145299	2270.69	1096.74	648.987	0.55163	178	1012	266.466	12.5971	3	894.934	0.18043	51.7832	13.9122	37.9006	18.658	71	45	59.3333	13.2035	242.566	-25.7477	56.8883	0.179831	316.344	164	408	359.884	56.3873	2	541.352	0.109144	30.6095	30.6095	30.6095	0	88	76	82	8.48528	  Tumour 
123	851.949	431.462	1667.71	264.123	2295	80.925	36.9254	0.88983	0.959849	206.125	2920.07	833.909	0.285579	1349.97	2698.44	4010	0.972829	259.882	699.775	670.962	357.067	0.1	548.833	676.807	121.862	0.181623	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	132.983	12.9693	31.051	0.150179	206.76	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
124	871.129	172.014	1906.14	336.543	3492	100.83	45.6263	0.891761	0.903727	263.179	2252.55	899.083	0.399141	1350.1	2030.92	5692	0.928851	325.137	551.208	541.979	228.084	0.380137	648.901	516.666	137.249	0.253236	112	371	265.107	11.238	2	787.657	0.22556	36.0549	36.0549	36.0549	0	57	55	56	1.41421	80.3142	12.4799	27.975	0.181548	154.092	135	193	321.074	17.5772	2	1569.12	0.449347	13.5927	13.5927	13.5927	0	77	58	67.5	13.435	  DCIS 
125	865.665	749.58	1406.32	272.215	3351	91.027	47.3568	0.854014	0.962654	243.38	1897.92	636.553	0.335394	1004.47	1676.3	5390	0.96699	302.51	470.041	404.533	90.6368	0.0615942	396.647	404.787	52.5956	0.130016	118	296	258.686	4.81725	2	199.501	0.0595349	26.4326	26.4326	26.4326	0	60	58	59	1.41421	75.766	13.9998	14.8841	0.0995306	149.543	128	132	368.555	65.0578	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	128	128	128	0	  DCIS 
126	874.776	652.683	1490.82	240.352	1605	73.5665	29.573	0.915644	0.918192	176.811	1699.49	461.6	0.271611	681.921	1477.86	3178	0.931965	246.711	527.366	505.146	191.25	0.522124	551.907	487.671	89.2603	0.176702	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	124.585	26.3362	38.097	0.192058	198.362	239	566	316.552	13.0554	2	211.98	0.132075	34.7977	34.7977	34.7977	0	123	116	119.5	4.94975	  DCIS 
127	889.976	341.811	1763.96	294.978	2989	105.51	37.3856	0.93512	0.98	246.912	2771.96	624.383	0.22525	981.315	2550.33	4812	0.986066	297.255	587.868	551.648	237.752	0	0	552.803	118.397	0.214624	86	451	282.872	29.0029	2	1371.2	0.458748	56.3714	56.3714	56.3714	0	70	16	43	38.1838	94.6893	6.30004	29.8616	0.177255	168.467	160	247	361.438	57.9406	2	556.344	0.186131	15.7786	15.7786	15.7786	0	81	79	80	1.41421	  DCIS 
128	908.687	1973.55	876.429	69.1158	1224	46.096	34.2378	0.669569	0.948102	138.711	1366.18	428.91	0.313948	599.483	1144.56	1758	0.976124	159.64	403.838	410.206	96.3099	0	0	0	82.3587	0.200774	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	65.2716	-12.9716	22.4012	0.161103	139.049	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
129	932.221	609.338	1559.41	185.607	2447	82.6854	38.0171	0.888032	0.976067	204.225	2522.01	739.833	0.29335	1531.91	2300.39	4022	0.99064	253.74	445.575	393.962	80.0664	0	0	0	86.232	0.218884	165	237	234.455	-19.4146	2	559.094	0.228481	12.0643	12.0643	12.0643	0	104	61	82.5	30.4056	74.133	18.6548	19.966	0.134987	147.911	127	256	349.417	45.9205	2	105.164	0.0429768	19.8684	19.8684	19.8684	0	66	61	63.5	3.53553	  DCIS 
130	957.444	1455.16	1015.95	127.562	5398	149.737	47.9622	0.947313	0.903733	350.735	1932.12	572.824	0.296474	1018.36	1710.49	6704	0.920626	372.149	579.841	534.284	220.389	0	0	534.58	97.1862	0.1819	146	207	286.644	32.7746	2	879.404	0.162913	12.6751	12.6751	12.6751	0	76	70	73	4.24264	165.725	15.515	24.8589	0.103794	239.502	213	939	383.582	80.0853	2	857.47	0.15885	67.9056	67.9056	67.9056	0	112	101	106.5	7.77817	  Fib 
131	952.205	1146.06	1176.79	150.785	1645	52.7452	39.9864	0.652134	0.969929	157.782	1376.42	537.325	0.390378	706.99	1154.8	2630	0.850032	233.137	764.51	718.68	404.784	0	0	0	246.918	0.343572	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	108.953	24.0675	35.8067	0.195954	182.73	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
132	952.049	1583.65	963.55	80.0562	1395	48.3588	37.3628	0.634873	0.94898	162.752	1546.42	431.064	0.27875	683.143	1324.79	2874	0.869592	250.551	857.697	898.613	584.717	0.539171	1164.37	795.452	394.639	0.439165	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	382.565	77.4478	81.3036	0.178164	456.343	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
133	960.036	306.584	1828.98	355.625	2137	73.2355	37.5587	0.858479	0.959156	193.681	2873.92	757.933	0.263727	1570.65	2652.3	3036	0.954117	227.095	544.709	487.925	174.03	0.164179	542.788	483.419	93.3853	0.191393	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	89.3709	17.6937	16.7666	0.102769	163.148	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
134	967.693	1937.63	1913.23	69.1158	3110	69.5659	60.0589	0.504626	0.96136	228.167	2329.72	739.06	0.317232	1263.64	2108.09	3974	0.972351	246.167	483.475	434.702	120.806	0	0	0	76.8886	0.176877	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	101.337	7.32018	18.6655	0.10659	175.114	162	245	337.809	34.3118	2	520.704	0.167429	14.0314	14.0314	14.0314	0	81	81	81	0	  Tumour 
135	967.71	875.314	1374.37	209.057	3741	127.484	44.906	0.935906	0.832814	311.078	1526.52	448.811	0.294009	915.955	1304.9	5378	0.839919	373.765	406.507	397.458	83.5623	0.413174	450.601	384.051	54.6828	0.137581	69	69	235.217	-18.6518	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	69	69	69	0	51.8039	27.0041	27.006	0.215047	125.581	185	1327	249.341	-54.1563	3	1041.61	0.27843	79.6804	11.2263	56.2568	34.8899	72	54	61.6667	9.29157	  DCIS 
136	1008.12	1286.33	1350.43	150.785	8207	106.196	100.376	0.326514	0.984289	352.475	1584.19	402.615	0.254145	917.591	1362.57	13382	0.911084	524.357	1237.77	1516.23	1202.33	0	0	1519.88	328.629	0.216741	97	99	306.918	53.0483	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	97	97	97	0	285.012	-9.07468	40.1772	0.11198	358.789	533	641	689.897	386.4	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	533	533	533	0	  Tumour 
137	977.204	1546.32	999.6	101.922	1481	52.5898	36.5476	0.719053	0.946931	154.61	1910.57	354.697	0.18565	783.993	1688.94	3693	0.798832	293.179	1397.44	1391.61	1077.72	0.43083	1469	1375.93	764.087	0.549066	138	223	273.877	20.0076	2	119.324	0.0805697	15.121	15.121	15.121	0	71	67	69	2.82843	223.839	-25.4534	35.929	0.120722	297.616	145	157	397.014	93.5169	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	145	145	145	0	  DCIS 
138	983.891	1697.26	965.676	57.0088	1514	77.5423	26.4917	0.93983	0.875651	198.066	1037.77	146.745	0.141403	404.083	816.148	2390	0.828423	278.593	869.646	922.382	608.487	0.663866	1111.26	822.064	296.446	0.321392	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	311.326	24.4468	95.359	0.247619	385.103	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
139	991.614	366.608	1794.26	295.846	1769	65.0805	35.1125	0.841971	0.958288	174.894	2219.67	758.02	0.341501	1191.06	1998.05	3105	0.961896	225.439	532.35	457.517	143.622	0.164179	538.03	451.453	110.226	0.240923	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	86.348	27.4059	31.0742	0.194061	160.125	68	68	327.324	23.8267	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	68	68	68	0	  DCIS 
140	1004.93	1644.15	1659.61	57.0088	2945	67.5576	56.6335	0.545209	0.95431	217.037	1301.22	268.127	0.206058	586.173	1079.6	6505	0.871517	372.475	1311.49	1454.28	1140.38	0.75	1430.49	1481.94	351.385	0.241622	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	644.329	96.8249	76.8122	0.106965	718.107	103	106	405.35	101.853	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	103	103	103	0	  Tumour 
141	992.995	1767.22	963.378	69.3109	1920	70.8047	35.6842	0.863715	0.961442	186.953	1250.89	274.53	0.219467	608.49	1029.27	3457	0.794895	329.907	798.035	916.531	602.636	0.482517	1286.05	798.769	426.903	0.465781	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	222.844	-41.6294	66.6202	0.224597	296.621	82	82	306.134	2.63729	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	82	82	82	0	  DCIS 
142	1009.73	904.904	1381.7	173.658	4091	112.648	47.893	0.90512	0.881301	312.978	1632.72	455.172	0.278781	1006.54	1411.1	5735	0.932975	326.551	498.869	478.741	164.845	0.539249	475.222	482.385	74.3894	0.155386	222	875	224.387	-29.4818	2	148.383	0.0362705	56.5027	56.5027	56.5027	0	146	76	111	49.4975	114.124	-7.94742	28.5272	0.15182	187.901	43	44	271.465	-32.0317	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	43	43	43	0	  DCIS 
143	1011.6	832.489	1435.81	165.469	2295	76.3354	38.9113	0.860328	0.951493	208.066	1788.36	635.048	0.355101	1074.21	1566.73	3031	0.930897	238.167	473.836	475.338	161.442	0.585714	524.114	449.017	122.134	0.256942	55	56	222.018	-31.851	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	55	55	55	0	161.101	25.5193	37.4003	0.159232	234.879	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
144	1012.45	762.097	1487.95	159.665	2525	86.7351	39.2142	0.89196	0.941462	220.125	2102.09	532.169	0.253162	1181.33	1880.46	3633	0.89948	284.61	446.095	442.092	128.196	0.582375	497.329	417.377	83.5644	0.18902	211	465	226.848	-27.0208	2	645.625	0.255693	34.0573	34.0573	34.0573	0	122	89	105.5	23.3345	114.563	19.3536	39.3587	0.208976	188.341	170	392	345.953	42.4561	2	364.021	0.144167	26.6952	26.6952	26.6952	0	88	82	85	4.24264	  DCIS 
145	1052.58	1371.09	1446.19	89.5377	4333	94.4561	63.211	0.743073	0.876948	293.463	1307.35	312.66	0.239156	631.458	1085.72	5204	0.967646	288.635	810.334	821.336	507.44	0	0	823.232	269.389	0.327988	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	198.495	-20.8413	41.2927	0.151659	272.273	173	382	328.913	25.4164	2	1035.68	0.239022	29.5089	29.5089	29.5089	0	96	77	86.5	13.435	  Tumour 
146	1041.18	1817.18	1831.04	69.3109	3678	82.1838	61.3428	0.665486	0.870121	267.22	1278	272.209	0.212997	646.758	1056.37	12808	0.8611	550.6	1041.8	1366.6	1052.71	0.550107	1455.3	1338.26	270.195	0.197713	204	445	233.181	-20.6878	2	455.469	0.123836	25.385	25.385	25.385	0	132	72	102	42.4264	361.922	15.772	66.9962	0.153767	435.7	376	578	477.122	173.625	3	413.346	0.112383	22.7856	12.7719	17.2682	4.54758	207	77	125.333	71.122	  Tumour 
147	1077.64	1670.78	1717.19	77.4726	6241	113.484	72.0322	0.772731	0.961189	321.806	1581.58	356.789	0.225589	651.791	1359.96	10219	0.806042	514.316	1122.88	1269.25	955.351	0.69161	1263.15	1285.19	245.851	0.193699	243	1180	282.21	28.3407	4	980.97	0.157182	68.4935	12.4726	37.1242	17.2262	72	47	60.75	11.0868	704.303	121.218	95.1243	0.122255	778.081	509	1571	444.285	140.788	5	1085.5	0.173931	50.106	13.839	31.2442	11.8276	153	71	101.8	34.3904	  Tumour 
148	1048.64	726.224	1539.4	108.407	4442	141.99	45.2546	0.94785	0.838905	340.108	1507.91	414.949	0.275181	787.407	1286.29	6550	0.893588	394.894	501.987	462.59	148.694	0.294766	460.514	463.262	57.9566	0.125287	155	644	243.123	-10.7466	2	1084.46	0.244138	52.406	52.406	52.406	0	81	74	77.5	4.94975	119.288	4.64514	24.6392	0.127621	193.066	63	63	297.571	-5.92543	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	63	63	63	0	  DCIS 
149	1076.44	150.332	2023.17	344.571	3013	68.5649	56.7741	0.560678	0.960778	215.823	2684.37	768.479	0.286279	1579.39	2462.75	4792	0.963023	273.338	459.771	430.764	116.868	0	0	0	96.8805	0.224904	176	362	253.795	-0.0737346	2	190.6	0.0632593	23.4736	23.4736	23.4736	0	102	74	88	19.799	66.0629	6.79438	30.394	0.217348	139.84	157	404	325.306	21.8089	2	640.497	0.212578	32.4993	32.4993	32.4993	0	82	75	78.5	4.94975	  DCIS 
150	1090.41	1749.48	1791.75	75.4321	5896	99.0957	76.3305	0.637717	0.969259	306.049	1298.52	255.583	0.196826	564.541	1076.9	15001	0.907941	563.571	1068.33	1512.34	1198.44	0.645702	1410.03	1560.32	423.914	0.280304	51	52	275.843	21.9739	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	51	51	51	0	699.512	202.62	139.875	0.180883	773.29	625	1161	526.029	222.532	2	493.85	0.0837602	30.2742	30.2742	30.2742	0	374	251	312.5	86.9741	  Tumour 
151	1091.32	2017.66	2034.65	187.243	4447	87.7647	67.5356	0.638637	0.889044	346.818	1135.4	183.513	0.161628	459.278	913.778	19096	0.875562	661.571	901.036	1320.47	1006.57	0.12	1429.17	1313	495.686	0.375386	28	28	234.643	-19.2263	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	28	28	28	0	451.105	137.24	98.584	0.187821	524.883	475	633	459.4	155.903	1	0	0	 NaN 	 NaN 	 NaN 	0	393	82	237.5	219.91	  Tumour 
152	1087.97	58.0241	2108.6	409.957	2946	73.1331	51.5491	0.70934	0.983311	207.782	2579.64	803.642	0.311532	1557.84	2358.02	4346	0.980153	254.711	542.827	512.778	198.882	0	0	0	111.579	0.217598	161	201	270.242	16.373	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	161	161	161	0	117.443	-7.37161	32.4681	0.169794	191.22	110	110	381.564	78.0668	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	110	110	110	0	  DCIS 
