rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NucAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
45	285.53	2397.17	1287.7	650.766	2036	61.6893	42.5453	0.724123	0.962193	178.853	1014.09	296.251	0.292134	573.758	1014.09	3449	0.940294	236.953	621.62	608.674	264.987	0.148837	540.188	617.19	126.093	0.207159	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	5.97761	1.01254	15.6983	0.186353	84.2397	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
46	300.245	2852.11	1738.32	1068	3693	89.12	54.6946	0.789525	0.926725	260.25	2473.08	562.346	0.227387	906.386	2473.08	6168	0.891974	349.948	1209.4	1175.99	832.299	0.311037	1070.05	1197.98	220.124	0.187182	225	294	203.067	77.4051	2	424.292	0.114891	16.4934	16.4934	16.4934	0	130	95	112.5	24.7487	55.771	-1.23043	13.4122	0.100067	134.033	128	184	482.914	143.664	2	1231.92	0.333582	11.8668	11.8668	11.8668	0	69	59	64	7.07107	  DCIS 
47	317.857	2595.41	1488.16	818.137	3962	83.2352	60.9428	0.681115	0.987784	238.409	2081.93	660.39	0.317201	1306.29	2081.93	6262	0.953556	315.581	641.898	670.397	326.71	0.393728	798.027	633.29	173.706	0.259109	243	326	164.642	38.9804	2	185.906	0.0469223	15.4421	15.4421	15.4421	0	134	109	121.5	17.6777	19.5729	7.18469	10.5013	0.107337	97.8349	244	532	387.205	47.9553	2	688.565	0.173792	33.1285	33.1285	33.1285	0	133	111	122	15.5563	  DCIS 
48	321.794	2501.51	1397.78	730.006	3804	86.4689	57.5236	0.746619	0.949339	258.35	2047.7	524.652	0.256215	1219.61	2047.7	5401	0.903631	326.693	711.791	738.844	395.157	0.480969	753.59	732.269	140.293	0.189882	208	308	157.76	32.0981	2	1239.63	0.325875	19.0655	19.0655	19.0655	0	113	95	104	12.7279	29.3607	-5.29124	14.7362	0.136925	107.623	218	252	433.124	93.8742	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	218	218	218	0	  DCIS 
49	342.382	448.917	476.018	176.615	5336	108.364	63.2512	0.811976	0.95885	301.362	1784.32	738.129	0.413674	1268.27	1784.32	7393	0.804812	427.019	1215.72	1167.19	823.505	0.882353	1188.32	1166.17	523.962	0.448908	122	123	187.844	62.1827	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	122	122	122	0	193.476	-22.616	73.5233	0.270567	271.738	242	382	395.806	56.5561	2	941.802	0.1765	19.3046	19.3046	19.3046	0	128	114	121	9.89949	  Tumour 
50	339.16	2917.25	1808.73	1120.81	4432	131.816	47.7487	0.932086	0.767978	364.392	2414.21	597.623	0.247544	852.199	2414.21	6774	0.845798	406.693	970.114	915.163	571.475	0.252033	1065.33	891.984	167.931	0.183498	223	322	179.35	53.6882	2	903.184	0.203787	13.5574	13.5574	13.5574	0	115	108	111.5	4.94975	47.4615	7.82512	14.7633	0.117426	125.724	127	134	370.417	31.1677	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	127	127	127	0	  DCIS 
51	345.827	2654.47	1551.49	865.127	2755	68.9756	51.9321	0.658129	0.953617	214.35	1776.13	563.667	0.317357	759.504	1776.13	4463	0.952818	270.894	740.634	684.619	340.932	0.267782	838.703	664.304	158.857	0.232037	190	374	138.289	12.6279	2	750.735	0.272499	25.382	25.382	25.382	0	139	51	95	62.2254	36.8777	8.63632	25.1043	0.218034	115.14	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
52	347.407	227.515	337.646	114.018	4825	97.1602	65.2289	0.741137	0.952428	279.22	1394.65	524.743	0.376254	862.551	1394.65	8443	0.885382	412.149	819.026	980.597	636.91	0.119891	719.25	997.609	395.551	0.403378	154	170	157.604	31.9424	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	154	154	154	0	139.032	-47.1712	34.1534	0.157176	217.294	107	108	344.804	5.55409	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	107	107	107	0	  Tumour 
53	342.783	1737.78	677.997	161.112	3926	74.5089	68.8154	0.383391	0.957795	246.953	2105.09	586.564	0.27864	1375.63	2105.09	5250	0.918796	297.296	517.825	498.477	154.789	0.252708	538.143	493.804	83.2263	0.166961	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	76.9534	14.3998	16.3637	0.105426	155.215	83	86	395.193	55.9431	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	83	83	83	0	  DCIS 
54	333.365	864.511	401.454	86.0523	2575	65.1561	50.6442	0.629162	0.984327	192.125	1566.95	415.987	0.265475	731.193	1566.95	4150	0.988566	245.74	332.177	325.339	-18.3481	0	0	325.83	69.6118	0.213967	106	109	157.33	31.6687	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	106	106	106	0	82.2121	12.2353	19.4126	0.12097	160.474	125	126	432.104	92.8544	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	125	125	125	0	  DCIS 
55	354.617	31.5841	1147.52	149.643	2592	93.3545	37.2627	0.916884	0.925714	222.61	2913.59	583.72	0.200344	1444.83	2913.59	4001	0.875301	289.924	460.655	484.506	140.819	0.330798	480.356	487.152	70.6838	0.145889	276	541	203.33	77.6682	2	148.739	0.0573838	26.2946	26.2946	26.2946	0	145	131	138	9.89949	87.1874	18.2601	22.3835	0.135289	165.449	184	249	493.5	154.25	2	205.295	0.0792033	13.9401	13.9401	13.9401	0	115	69	92	32.5269	  DCIS 
56	363.099	2414.88	1322.33	633.966	8891	147.842	81.987	0.832145	0.871496	432.274	2181.73	783.773	0.359244	1517.98	2181.73	11119	0.886188	476.718	742.759	667.523	323.836	0.457831	744.142	643.739	133.547	0.200064	560	3722	168.891	43.2295	6	611.927	0.0688254	115.619	22.7108	53.9555	25.9785	118	54	93.3333	26.1355	39.4456	19.0636	18.0151	0.15305	117.708	479	2737	408.585	69.3349	4	973.751	0.109521	91.1196	33.8969	54.0893	20.8792	149	101	119.75	20.7103	  DCIS 
57	360.666	80.9944	1102.31	147.665	3392	90.8173	48.9801	0.842097	0.927536	253.238	2163.1	898.801	0.415515	1244.03	2163.1	5451	0.930522	309.924	511.824	563.396	219.709	0.30742	475.632	577.505	210.682	0.37395	87	87	170.448	44.7867	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	87	87	87	0	46.8261	-18.01	19.345	0.154651	125.088	50	50	251.36	-87.8896	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	50	50	50	0	  DCIS 
58	373.875	1128.21	1101.29	71.1126	7804	103.726	96.5839	0.364643	0.979049	340.777	1545.4	506.113	0.327495	941.883	1545.4	12247	0.923257	474.877	1186.02	1634.43	1290.74	0.29108	2135.81	1562.43	652.493	0.399218	114	118	171.623	45.9613	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	114	114	114	0	321.377	82.5975	49.0329	0.122693	399.64	936	1616	671.462	332.212	2	1109.68	0.142193	27.7231	27.7231	27.7231	0	802	134	468	472.347	  Tumour 
59	368.297	764	497.784	159.552	3351	73.1072	60.9963	0.551249	0.933946	239.137	1296.7	558.796	0.430938	888.033	1296.7	5567	0.936575	308.066	365.98	358.668	14.9807	0.0722022	478.5	353.446	91.9213	0.256285	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	95.6454	23.5681	48.4591	0.278649	173.907	108	110	299.324	-39.9256	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	108	108	108	0	  DCIS 
60	398.771	1333.93	1305.9	118.271	9619	130.402	94.2346	0.69122	0.974866	392.09	1557.53	617.656	0.39656	1124.03	1557.53	11803	0.943636	462.291	963.951	1119.43	775.744	0.225182	1454.04	1074.04	344.591	0.307827	325	628	185.274	59.6123	3	3605.13	0.374793	27.6801	17.1887	21.2781	5.02223	121	95	108.333	13.0128	275.166	143.957	58.01	0.164135	353.428	1052	2445	651.139	311.889	3	2302.89	0.239411	76.1021	33.559	50.7375	20.0547	867	57	350.667	448.565	  Tumour 
61	374.435	3066.11	1961.52	1259.44	4441	86.0283	66.6783	0.631871	0.946303	265.38	1178.36	275.272	0.233606	477.917	1178.36	7105	0.890239	367.38	683.562	764.694	421.007	0.153153	424.255	786.364	309.092	0.404204	85	89	97.0824	-28.5792	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	85	85	85	0	4.37675	-19.8109	18.9148	0.228885	82.6388	119	121	267.092	-72.1572	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	119	119	119	0	  DCIS 
62	369.517	937.444	388.631	141.032	2561	62.0931	52.6062	0.53125	0.978228	191.581	1057.04	369.096	0.349179	665.619	1057.04	4163	0.99119	243.983	300.228	286.612	-57.0749	0	0	288.029	35.2536	0.123001	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	75.6126	21.9156	23.549	0.15304	153.875	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
63	395.338	1646.72	626.713	145.911	3355	82.2375	55.3483	0.739615	0.907738	252.267	2172.95	607.071	0.279377	1120.23	2172.95	4787	0.954346	283.681	417.212	431.306	87.619	0.263566	445.132	427.971	66.1022	0.153261	119	124	152.815	27.1536	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	119	119	119	0	52.1776	2.49847	14.189	0.108778	130.44	147	149	440.252	101.002	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	147	147	147	0	  DCIS 
64	410.237	553.719	600.628	133.454	8574	131.281	84.6911	0.764087	0.964021	375.848	770.289	157.433	0.204382	387.49	770.289	32196	0.950885	735.394	602.422	966.511	622.823	0.382876	1224.7	888.367	535.885	0.554453	214	450	140.444	14.7824	2	2859.74	0.333536	25.9152	25.9152	25.9152	0	107	107	107	0	189.737	28.3052	34.0194	0.126938	267.999	255	1128	273.259	-65.9908	3	973.74	0.113569	49.0405	17.0294	37.75	16.0717	117	69	85	27.7128	  Tumour 
65	419.22	2328.14	1254.23	532.693	5106	83.6608	79.8532	0.298248	0.95013	295.522	1835.37	762.685	0.415548	1165.83	1835.37	6885	0.943409	342.208	881.629	820.41	476.723	0.241042	857.257	816.004	149.347	0.18204	250	429	190.12	64.4585	2	848.611	0.166199	23.7677	23.7677	23.7677	0	128	122	125	4.24264	49.1531	12.429	20.3478	0.159697	127.415	148	158	485.311	146.061	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	148	148	148	0	  DCIS 
66	422.026	430.222	516.467	159.154	5664	98.9926	73.9256	0.665073	0.951613	300.836	1588.91	733.858	0.461863	1052.02	1588.91	6969	0.964434	326.066	784.708	1023.39	679.706	0.454237	1151.01	975.717	464.357	0.453742	108	110	163.454	37.7922	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	108	108	108	0	142.05	-42.8533	50.9636	0.231324	220.312	128	131	316.062	-23.1871	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	128	128	128	0	  Tumour 
67	437.688	2216.83	1155.55	422.308	2384	83.3224	37.1309	0.895217	0.959356	210.368	2367.77	416.248	0.175797	1218.41	2367.77	4065	0.951991	265.439	774.855	821.17	477.483	0	0	0	107.676	0.131125	175	185	192.846	67.1842	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	175	175	175	0	18.2933	-6.42152	18.8945	0.195685	96.5554	156	164	463.737	124.488	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	156	156	156	0	  DCIS 
68	426.837	2693.8	1608.5	884.092	2831	63.5725	57.6542	0.421336	0.952878	211.723	1362.33	415.98	0.305344	663.245	1362.33	4113	0.932865	264.853	640.584	657.638	313.95	0.291667	752.7	638.257	192.065	0.292053	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	12.3596	3.31061	12.1233	0.133779	90.6217	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
69	453.77	1271.17	1262.11	57.5674	5467	101.085	70.2495	0.719052	0.942424	301.12	1354.25	458.342	0.338446	855.87	1354.25	8366	0.85472	436.049	1208.03	1365.93	1022.24	0.443299	1427.81	1348.24	314.431	0.230195	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	345.845	98.0598	76.5773	0.180561	424.107	342	648	413.12	73.8702	2	270.115	0.0494083	28.8627	28.8627	28.8627	0	252	90	171	114.551	  Tumour 
70	445.909	980.663	438.554	163.686	3031	70.1703	56.3412	0.596085	0.926062	236.35	931.803	285.03	0.305891	450.15	931.803	4675	0.961538	276.551	707.924	796.247	452.56	0	0	0	363.002	0.455892	118	120	127.28	1.61813	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	118	118	118	0	121.847	-18.998	32.0908	0.160367	200.109	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
71	436.079	3073.87	1981.01	1239.97	1118	47.5373	30.2453	0.771488	0.965458	131.64	825.457	191.842	0.232407	454.92	825.457	2475	0.928009	203.296	389.044	379.475	35.7882	0.273224	422.64	373.788	58.5255	0.154227	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	-13.2066	2.89834	4.85792	0.0746736	65.0555	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
72	475.51	1448.69	1438.1	84.5813	10352	127.56	103.934	0.579763	0.973848	399.647	1347.48	433.472	0.321692	930.491	1347.48	17542	0.911746	581.505	1074.3	1367.65	1023.97	0.178707	1507.68	1350.63	452.08	0.330552	357	1822	183.017	57.3553	3	2673.99	0.258307	98.1266	20.4933	66.4625	36.444	127	115	119	6.9282	343.089	150.644	100.652	0.238878	421.351	1113	1543	759.971	420.722	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	1113	1113	1113	0	  Tumour 
73	451.617	1633.88	651.068	121.672	2752	67.6005	55.1503	0.578297	0.905859	222.368	1962.34	378.843	0.193056	1008.76	1962.34	3763	0.87046	274.368	497.923	498.643	154.956	0.519841	508.664	492.52	76.2195	0.152854	68	72	140.985	15.3238	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	68	68	68	0	64.1838	-12.6013	14.6015	0.102506	142.446	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
74	445.235	1132.49	410.005	71.1126	2056	55.8878	48.0203	0.511595	0.944419	180.953	1317.45	372.372	0.282646	614.54	1317.45	7013	0.724184	456.635	1393.98	1535.83	1192.14	0.303178	1955.59	1468.71	633.631	0.412566	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	223.17	23.7538	40.2667	0.133584	301.432	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
75	456.608	197.604	1026.73	88.6848	4168	90.7954	59.7973	0.752499	0.936419	276.149	1022.06	281.922	0.275837	522.396	1022.06	6199	0.953399	326.794	998.801	1117.73	774.039	0.318493	1528.31	1028.4	324.355	0.290192	119	120	196.37	70.7082	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	119	119	119	0	299.586	56.2316	44.7777	0.118507	377.848	196	213	408.194	68.9442	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	196	196	196	0	  Lymph 
76	473.122	2731.18	1655.97	912.877	4349	95.5902	63.3187	0.749153	0.813962	313.321	1762.99	391.582	0.222113	631.883	1762.99	4884	0.86688	325.137	671.458	679.818	336.131	0.578767	691.669	678.396	139.912	0.205808	80	84	131.2	5.53847	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	80	80	80	0	13.9906	-0.684007	11.0639	0.11993	92.2527	189	406	339.206	-0.0432962	2	256.022	0.0588691	27.0133	27.0133	27.0133	0	112	77	94.5	24.7487	  DCIS 
77	503.907	1743.62	1729.04	118.701	9869	141.083	91.0751	0.763723	0.962735	401.647	1027.66	361.467	0.351737	620.811	1027.66	23034	0.978671	605.671	927.602	986.554	642.866	0.337165	1005.44	981.436	313.132	0.3174	225	490	176.093	50.4318	2	3278.79	0.332231	30.8907	30.8907	30.8907	0	121	104	112.5	12.0208	323.514	94.4758	70.1819	0.174679	401.776	803	2033	652.442	313.192	4	3010.68	0.305064	46.7621	14.4537	32.0991	10.9463	469	108	200.75	178.879	  Tumour 
78	495.886	2397.26	1344.5	579.41	4226	89.2074	61.1159	0.72845	0.982334	256.35	1273.05	249.055	0.195636	580.416	1273.05	5926	0.950136	319.865	734.599	775.064	431.376	0.286219	935.778	746.336	167.954	0.216697	164	283	164.189	38.5275	2	1719.67	0.406925	16.6687	16.6687	16.6687	0	99	65	82	24.0416	39.8517	-7.70112	18.3781	0.155597	118.114	219	337	339.484	0.234373	2	1206.5	0.285494	18.7835	18.7835	18.7835	0	117	102	109.5	10.6066	  DCIS 
79	520.395	2607.41	1550.79	784.092	10354	178.698	86.4851	0.875082	0.807392	511.487	1352.19	420.987	0.311338	696.941	1352.19	13487	0.82288	593.203	627.334	597.412	253.725	0.217391	701.965	582.438	124.502	0.208402	418	2572	153.031	27.3696	3	853.312	0.0824138	117.112	57.1711	79.2358	29.4721	202	102	139.333	54.6016	20.3382	3.04634	12.4748	0.126519	98.6003	217	1431	335.212	-4.03766	2	3122.53	0.301577	106.692	106.692	106.692	0	112	105	108.5	4.94975	  DCIS 
80	511.162	1371.75	532.184	84.5813	2344	63.7016	48.7859	0.643019	0.959476	195.338	1094.11	368.536	0.336836	629.466	1094.11	5690	0.902315	333.522	1256.13	1464.84	1121.15	0.498305	1489.86	1453.78	489.19	0.333955	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	193.949	-1.12751	63.583	0.23358	272.211	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
81	535.767	2328.02	1294.85	505.071	7165	118.132	78.314	0.748674	0.942391	349.019	1158.41	354.897	0.306366	604.63	1158.41	9733	0.934966	421.806	827.491	718.032	374.345	0.216	929.556	691.595	163.854	0.228199	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	58.3035	26.159	23.6727	0.173344	136.566	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
82	511.167	1623.17	682.42	121.202	2789	64.1791	56.1745	0.483623	0.964051	204.853	1812.21	633.746	0.349709	1170.87	1812.21	4436	0.978817	259.196	492.755	495.203	151.516	0.271186	576.062	483.152	87.6446	0.176987	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	76.0276	11.7261	24.1167	0.156308	154.29	171	177	335.135	-4.11514	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	171	171	171	0	  DCIS 
83	545.094	208.635	517.131	88.6848	7623	117.62	83.0578	0.70806	0.975806	343.806	1098.29	285.917	0.260329	711.454	1098.29	31388	0.96626	714.34	877.411	1504.3	1160.61	0.150729	1475.92	1503.89	705.086	0.468713	224	437	178.076	52.4144	2	1016.76	0.13338	24.6282	24.6282	24.6282	0	113	111	112	1.41421	291.143	43.6425	43.9093	0.118865	369.405	491	564	677.804	338.555	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	491	491	491	0	  Tumour 
84	508.803	1288.46	498.389	57.5674	1597	69.5187	33.6175	0.875303	0.788642	190.652	804.432	210.585	0.261781	400.52	804.432	3388	0.879087	258.309	1603.05	1540.65	1196.96	0.59292	1513.78	1554	418.214	0.271454	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	260.248	28.4703	39.8832	0.11782	338.51	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
85	536.593	2753.92	1696	929.138	4846	97.7608	70.6389	0.691299	0.911245	302.593	1768.06	430.624	0.243557	1042.05	1768.06	7760	0.893597	390.108	575.544	561.466	217.779	0.278409	647.612	547.167	110.997	0.197692	259	583	126.896	1.23422	3	1798.62	0.371155	32.5115	13.7127	22.2467	8.5133	103	74	86.3333	14.9778	6.82769	7.11153	10.7452	0.12628	85.0898	219	460	322.977	-16.2725	2	1017.95	0.210061	25.6342	25.6342	25.6342	0	112	107	109.5	3.53553	  DCIS 
86	571.147	1983.09	1004.04	158.673	8536	157.257	69.3157	0.897615	0.978562	397.747	1643.6	820.36	0.499125	1189.75	1643.6	11524	0.977107	454.593	619.721	479.452	135.765	0	0	0	124.84	0.26038	227	920	182.242	56.5808	2	1531.44	0.17941	65.0659	65.0659	65.0659	0	115	112	113.5	2.12132	86.8704	50.1999	28.3025	0.171393	165.132	168	179	509.952	170.703	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	168	168	168	0	  DCIS 
87	543.482	564.747	762.775	133.454	5457	93.9344	75.8333	0.590141	0.921635	330.777	921.06	246.442	0.267564	536.816	921.06	7651	0.946554	350.208	468.483	493.273	149.586	0.346032	523.78	489.253	166.725	0.337996	173	324	122.682	-2.97945	2	1746.06	0.319968	22.3044	22.3044	22.3044	0	106	67	86.5	27.5772	106.609	19.3762	43.3967	0.23474	184.871	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
88	523.962	1011.43	504.232	125.642	2740	66.0859	53.3736	0.589675	0.951719	208.167	1183.39	349.733	0.295534	675.375	1183.39	5462	0.822714	382.392	897.711	930.128	586.441	0.127976	991.535	926.284	271.627	0.292032	100	100	151.97	26.3085	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	100	100	100	0	172.809	-17.9862	37.9906	0.151314	251.072	101	103	373.327	34.0771	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	101	101	101	0	  Other 
89	535.328	1178.15	501.932	84.8999	1219	45.9368	34.3275	0.664512	0.97442	132.125	891.797	284.567	0.319094	452.455	891.797	1955	0.956926	173.782	979.615	1108.55	764.862	0.145695	1747.86	1048.52	412.523	0.372129	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	95.646	1.09197	34.2689	0.197052	173.908	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
90	599.631	1827.48	1835.9	83.1925	10453	147.936	91.2846	0.78692	0.950532	423.103	1469.61	521.314	0.354731	1003.18	1469.61	13258	0.943899	494.759	892.66	1037.72	694.036	0.429577	1187.88	990.064	252.448	0.243271	233	497	200.468	74.8063	2	4264.71	0.40799	30.3214	30.3214	30.3214	0	118	115	116.5	2.12132	205.792	61.7648	40.7142	0.143333	284.054	653	977	863.285	524.035	2	2234.67	0.213783	24.2458	24.2458	24.2458	0	366	287	326.5	55.8614	  Tumour 
91	580.946	436.551	885.395	159.154	4429	76.5932	74.2028	0.24788	0.978785	258.108	1468.65	584.105	0.397714	1053.56	1468.65	6242	0.968803	311.179	495.913	495.284	151.597	0.184502	492.42	495.596	114.885	0.231958	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	114.713	17.647	32.6136	0.169005	192.975	193	203	477.425	138.175	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	193	193	193	0	  DCIS 
92	592.956	1115.61	1174.66	84.8999	3514	79.173	60.6737	0.642431	0.931354	248.35	1363.88	526.054	0.385705	794.052	1363.88	8233	0.886222	422.777	1098.52	1188.41	844.725	0.0619946	1691.17	1170.88	544.302	0.458007	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	149.647	-4.35459	71.8074	0.315071	227.909	116	118	386.578	47.3279	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	116	116	116	0	  Tumour 
93	601.61	2464.58	1446.74	638.003	6105	110.134	71.8328	0.758019	0.950047	322.149	1669.45	400.793	0.240075	882.569	1669.45	7310	0.892661	377.664	654.263	755.11	411.423	0.567164	810.274	729.536	125.107	0.16568	205	270	140.166	14.5043	2	1280.95	0.209819	13.3724	13.3724	13.3724	0	104	101	102.5	2.12132	26.1237	-23.0732	19.5168	0.186968	104.386	240	871	314.217	-25.033	2	1009.68	0.165386	59.4985	59.4985	59.4985	0	121	119	120	1.41421	  DCIS 
94	625.382	932.579	1033.99	76.844	11354	138.529	105.658	0.646739	0.981161	416.375	1286.18	394.514	0.306734	859.507	1286.18	14370	0.917918	519.948	651.299	966.081	622.394	0.304904	1099.9	941.165	469.469	0.485952	308	807	176.253	50.5917	3	3237.73	0.285162	27.1414	23.3967	24.6728	1.91256	108	95	102.667	6.80686	249.935	88.349	44.2482	0.134822	328.197	901	1217	772.476	433.226	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	901	901	901	0	  Tumour 
95	607.159	1685.12	794.22	118.701	5392	113.536	63.0759	0.831478	0.936762	310.735	1044.75	329.861	0.315734	613.682	1044.75	5642	0.828244	349.522	627.966	639.283	295.596	0.29582	982.098	579.211	245.089	0.383381	160	211	129.831	4.16972	2	3005.87	0.557468	13.3657	13.3657	13.3657	0	89	71	80	12.7279	105.174	-1.70906	51.7799	0.282278	183.436	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
