rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
71 	 884.671 	 598.971 	 892.377 	 162.788 	 3141 	 105.131 	 39.59 	 0.926386 	 0.917616 	 274.451 	 1186.13 	 322.664 	 0.272031 	 618.022 	 1007.14 	 317.583 	 -14.9218 	 130.355 	 0.223799 	 582.467 	 3880 	 0.937424 	 276.61 	 180.47 	 185.715 	 38.2321 	 0 	 0 	 0 	 60.4019 	 0.325239 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
72 	 905.913 	 322.325 	 860.424 	 116.76 	 1057 	 37.3149 	 37.0251 	 0.124405 	 0.938721 	 128.811 	 1271.56 	 437.147 	 0.343787 	 660.741 	 1092.57 	 285.922 	 39.4212 	 88.4707 	 0.16062 	 550.806 	 1352 	 0.950105 	 144.225 	 153.564 	 154.381 	 6.89759 	 0.277778 	 174.971 	 151.781 	 32.5812 	 0.211044 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
73 	 938.688 	 433.598 	 958.487 	 110.345 	 3655 	 90.8528 	 57.3085 	 0.775959 	 0.78232 	 294.208 	 2206.94 	 657.516 	 0.297931 	 1259.14 	 2027.95 	 546.566 	 -44.4437 	 126.814 	 0.15628 	 811.45 	 4767 	 0.807692 	 333.522 	 634.122 	 864.085 	 716.601 	 0.545763 	 1248.5 	 703.4 	 639.86 	 0.740506 	 233 	 784 	 281.009 	 94.7956 	 3 	 761.833 	 0.208436 	 33.4534 	 22.2425 	 27.2954 	 5.08625 	 104 	 54 	 77.6667 	 25.1064 	 42 	 44 	 227.571 	 57.9939 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	  Tumour 
74 	 956.729 	 63.0613 	 940.077 	 202.022 	 2804 	 95.437 	 41.6078 	 0.89996 	 0.859595 	 247.38 	 2110.58 	 858.903 	 0.406951 	 1336.79 	 1931.59 	 235.213 	 8.63191 	 52.1798 	 0.104339 	 500.097 	 3692 	 0.871989 	 294.108 	 237.194 	 258.762 	 111.278 	 0 	 0 	 0 	 187.928 	 0.726259 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
75 	 969.856 	 297.85 	 924.005 	 117.201 	 3800 	 106.819 	 46.6082 	 0.899786 	 0.937115 	 280.735 	 1459.8 	 477.084 	 0.326814 	 920.529 	 1280.81 	 391.282 	 47.8127 	 89.0697 	 0.135743 	 656.166 	 4595 	 0.938713 	 296.108 	 174.523 	 166.252 	 18.7686 	 0.135659 	 169.8 	 166.516 	 30.3328 	 0.182451 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
76 	 950.58 	 692.943 	 988.65 	 233.026 	 2140 	 58.9025 	 46.7592 	 0.608127 	 0.974499 	 180.51 	 1486.52 	 586.139 	 0.394302 	 998.236 	 1307.53 	 234.562 	 72.5411 	 40.4696 	 0.081029 	 499.446 	 2618 	 0.978692 	 194.225 	 159.089 	 151.608 	 4.12459 	 0 	 0 	 0 	 21.6576 	 0.142853 	 44 	 44 	 219.659 	 33.4461 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	 90 	 94 	 195.933 	 26.3558 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	  DCIS 
77 	 962.201 	 972.322 	 1139.03 	 222.713 	 1304 	 64.8792 	 26.1516 	 0.915165 	 0.940837 	 163.539 	 1118.02 	 310.745 	 0.277942 	 695.349 	 939.026 	 150.513 	 50.8246 	 28.9114 	 0.0695996 	 415.396 	 1763 	 0.957632 	 177.397 	 146.31 	 143.806 	 -3.67711 	 0 	 0 	 0 	 35.1318 	 0.2443 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
78 	 993.134 	 545.331 	 979.443 	 98.4124 	 2369 	 70.5951 	 45.1568 	 0.768659 	 0.89871 	 218.451 	 1824.65 	 695.264 	 0.38104 	 1243.56 	 1645.66 	 272.465 	 36.8162 	 69.851 	 0.129992 	 537.349 	 2902 	 0.914016 	 230.309 	 190.707 	 198.929 	 51.4459 	 0.186869 	 200.297 	 198.62 	 53.7378 	 0.270135 	 77 	 466 	 184.792 	 -1.42081 	 2 	 207.512 	 0.0875947 	 52.9803 	 52.9803 	 52.9803 	 0 	 40 	 37 	 38.5 	 2.12132 	 43 	 44 	 181.116 	 11.5388 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	  DCIS 
79 	 1003.58 	 201.408 	 962.601 	 194.363 	 2986 	 84.0645 	 46.0671 	 0.83648 	 0.974543 	 226.309 	 1578.9 	 642.103 	 0.406677 	 1049.71 	 1399.91 	 298.513 	 66.8041 	 59.6841 	 0.105936 	 563.397 	 3620 	 0.980233 	 242.51 	 146.769 	 133.944 	 -13.5389 	 0 	 0 	 0 	 19.5749 	 0.146142 	 85 	 89 	 204.435 	 18.2223 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 85 	 85 	 85 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
80 	 1019.37 	 358.229 	 975.037 	 39.9625 	 4259 	 122.722 	 48.9676 	 0.916945 	 0.850779 	 308.492 	 1675.02 	 627.286 	 0.374495 	 1026.17 	 1496.02 	 353.979 	 -51.7532 	 116.609 	 0.188425 	 618.863 	 5828 	 0.768561 	 388.191 	 488.981 	 667.58 	 520.097 	 0.464286 	 1058.14 	 533.107 	 740.263 	 1.10888 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
81 	 1002.23 	 447.11 	 1014.63 	 81.2712 	 2187 	 71.9217 	 41.0581 	 0.821039 	 0.929452 	 200.711 	 2162.44 	 644.841 	 0.298201 	 1236.43 	 1983.44 	 422.259 	 -110.099 	 99.3254 	 0.144548 	 687.143 	 3118 	 0.917059 	 243.782 	 659.835 	 982.851 	 835.367 	 0.475113 	 1502.94 	 798.442 	 739.946 	 0.752857 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
82 	 1039.7 	 391.855 	 1067.62 	 39.9625 	 2478 	 72.2865 	 44.1923 	 0.791361 	 0.923593 	 212.066 	 1410.89 	 427.086 	 0.302707 	 754.459 	 1231.89 	 608.231 	 -99.6155 	 208.268 	 0.238535 	 873.115 	 4428 	 0.881896 	 310.492 	 999.496 	 948.322 	 800.839 	 0.505618 	 864.37 	 970.198 	 792.469 	 0.835654 	 104 	 111 	 237.894 	 51.6812 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 104 	 104 	 104 	 0 	 34 	 36 	 214.882 	 45.3048 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	  Tumour 
83 	 1048.24 	 513.868 	 1025.65 	 81.2712 	 2957 	 70.6869 	 53.5469 	 0.652809 	 0.966972 	 215.38 	 2070.85 	 854.487 	 0.412626 	 1266.33 	 1891.86 	 252.917 	 12.6982 	 49.9444 	 0.0964549 	 517.8 	 4012 	 0.93826 	 264.108 	 324.413 	 413.181 	 265.698 	 0.168142 	 196.947 	 428.495 	 498.178 	 1.20571 	 103 	 192 	 197.214 	 11.0006 	 2 	 517.794 	 0.175108 	 17.3125 	 17.3125 	 17.3125 	 0 	 52 	 51 	 51.5 	 0.707107 	 98 	 167 	 172.582 	 3.00411 	 2 	 1134.01 	 0.383499 	 15.1261 	 15.1261 	 15.1261 	 0 	 56 	 42 	 49 	 9.89949 	  DCIS 
84 	 1078.65 	 681.617 	 1103.11 	 247.293 	 1315 	 57.1806 	 30.3303 	 0.847729 	 0.93661 	 152.953 	 1182.81 	 257.914 	 0.218053 	 790.808 	 1003.81 	 359.067 	 23.4788 	 50.4099 	 0.0807915 	 623.951 	 1749 	 0.959408 	 170.225 	 229.049 	 223.066 	 75.5824 	 0 	 0 	 0 	 67.4568 	 0.302408 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
85 	 1115.55 	 594.191 	 1110.99 	 186.024 	 1918 	 54.9625 	 45.302 	 0.56625 	 0.980072 	 167.983 	 2373.43 	 775.159 	 0.326599 	 952.263 	 2194.43 	 437.551 	 24.8818 	 42.0329 	 0.0598388 	 702.435 	 2394 	 0.977941 	 187.64 	 303.225 	 279.692 	 132.209 	 0 	 0 	 0 	 76.6724 	 0.274131 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
86 	 1171.37 	 255.157 	 1125.71 	 151.212 	 3308 	 104.336 	 41.0514 	 0.919344 	 0.949483 	 263.948 	 1318.86 	 439.97 	 0.333599 	 742.272 	 1139.86 	 249.306 	 50.2464 	 109.582 	 0.213116 	 514.19 	 4106 	 0.959346 	 279.563 	 170.712 	 177.064 	 29.5807 	 0 	 0 	 0 	 39.2214 	 0.22151 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
87 	 1179.43 	 405.419 	 1138.33 	 120.304 	 2842 	 73.85 	 51.2803 	 0.719603 	 0.923627 	 227.179 	 2082.41 	 819.469 	 0.393519 	 988.929 	 1903.42 	 438.552 	 36.8704 	 89.8367 	 0.127711 	 703.436 	 4242 	 0.935391 	 281.907 	 559.269 	 669.959 	 522.476 	 0 	 0 	 0 	 470.082 	 0.701658 	 84 	 85 	 278.5 	 92.287 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 84 	 84 	 84 	 0 	 45 	 45 	 219.489 	 49.9114 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
88 	 1233.94 	 815.875 	 1297.22 	 435.873 	 3404 	 126.228 	 35.6866 	 0.959204 	 0.891099 	 300.191 	 1067.53 	 170.763 	 0.159962 	 669.614 	 888.532 	 314.255 	 49.5969 	 89.4063 	 0.154378 	 579.139 	 4253 	 0.911487 	 316.049 	 194.158 	 186.097 	 38.6137 	 0.0708955 	 134.684 	 187.238 	 67.577 	 0.363128 	 43 	 44 	 167.395 	 -18.8177 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
89 	 1236.88 	 81.7622 	 1209.9 	 274.591 	 1884 	 72.9792 	 33.1955 	 0.890562 	 0.957317 	 185.439 	 1370.46 	 340.427 	 0.248404 	 889.402 	 1191.46 	 97.6245 	 18.7243 	 32.0923 	 0.0885283 	 362.508 	 2422 	 0.962639 	 201.782 	 134.444 	 124.045 	 -23.4387 	 0 	 0 	 0 	 40.2592 	 0.324554 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
90 	 1286.96 	 352.193 	 1314.93 	 93.6056 	 8416 	 109.997 	 97.7457 	 0.458643 	 0.971712 	 363.747 	 2112.36 	 893.442 	 0.422959 	 1501.98 	 1933.37 	 368.26 	 95.2828 	 108.459 	 0.171302 	 633.144 	 9932 	 0.91497 	 437.747 	 307.338 	 390.173 	 242.69 	 0.191601 	 1119.66 	 311.964 	 409.679 	 1.04999 	 257 	 1014 	 240.802 	 54.5885 	 3 	 2116.41 	 0.251474 	 45.1177 	 26.7966 	 34.0522 	 8.70875 	 103 	 70 	 85.6667 	 16.563 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
91 	 1300.24 	 946.618 	 1413.37 	 532.288 	 2843 	 84.0768 	 43.6535 	 0.854647 	 0.962098 	 220.167 	 1571.25 	 516.122 	 0.328478 	 1158.33 	 1392.26 	 91.5033 	 21.7749 	 57.7655 	 0.162086 	 356.387 	 3456 	 0.966443 	 236.953 	 145.506 	 141.763 	 -5.72057 	 0 	 0 	 0 	 35.2699 	 0.248795 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 127.333 	 -42.2442 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
92 	 1322.5 	 752.223 	 1356.31 	 401.617 	 3613 	 165.719 	 29.9328 	 0.983552 	 0.871022 	 376.215 	 1095.79 	 235.735 	 0.215129 	 646.338 	 916.792 	 170.541 	 30.2469 	 59.5318 	 0.136721 	 435.425 	 4778 	 0.889427 	 402.759 	 130.229 	 128.467 	 -19.0163 	 0.0598802 	 132.65 	 127.704 	 32.1412 	 0.25019 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 -169.578 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
93 	 1315.7 	 263.276 	 1270.4 	 93.6056 	 1812 	 55.3836 	 42.1015 	 0.649713 	 0.940322 	 173.238 	 1413.03 	 516.967 	 0.365857 	 782.385 	 1234.04 	 310.172 	 44.1848 	 67.8101 	 0.117919 	 575.056 	 2804 	 0.803208 	 271.179 	 438.292 	 563.113 	 415.629 	 0.320346 	 1018 	 455.933 	 622.603 	 1.10565 	 43 	 44 	 166.907 	 -19.306 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	 0 	 0 	 0 	 -169.578 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
