rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
458 	 3017.14 	 2272.9 	 3580.67 	 201.725 	 2557 	 65.2426 	 53.1176 	 0.580647 	 0.910288 	 239.037 	 681.381 	 208.606 	 0.306152 	 394.427 	 482.615 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4442 	 0.875789 	 326.51 	 2158.33 	 2593.4 	 2149.75 	 0.24 	 3037.68 	 2520.71 	 1033.22 	 0.398403 	 49.8667 	 -2.60179 	 18.9832 	 0.184761 	 102.745 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
459 	 3036.81 	 1601.16 	 3270.44 	 53.4509 	 3179 	 82.7905 	 50.6827 	 0.790718 	 0.946413 	 233.179 	 787.334 	 257.838 	 0.327482 	 518.793 	 588.568 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3888 	 0.935065 	 285.539 	 757.965 	 743.856 	 300.205 	 0.412879 	 925.624 	 707.353 	 254.328 	 0.341905 	 32.9022 	 14.8126 	 11.4176 	 0.133103 	 85.7801 	 61 	 67 	 70.6393 	 -2.34471 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  Lymph 
460 	 3029.09 	 136.477 	 2980.88 	 381.534 	 2762 	 73.7578 	 48.2717 	 0.756094 	 0.952742 	 222.208 	 670.067 	 210.448 	 0.31407 	 335.473 	 471.3 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5690 	 0.924902 	 329.539 	 854.767 	 872.675 	 429.025 	 0 	 0 	 0 	 469.75 	 0.538287 	 14.2032 	 2.19965 	 8.98552 	 0.13395 	 67.0811 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
461 	 3041.34 	 1803.83 	 3001.46 	 203.039 	 3794 	 74.0335 	 66.0088 	 0.45281 	 0.979097 	 237.865 	 910.34 	 328.148 	 0.360467 	 582.698 	 711.574 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6305 	 0.928025 	 365.338 	 2166.91 	 2614.82 	 2171.17 	 0.363905 	 2297.76 	 2662.59 	 922.877 	 0.352941 	 48.6716 	 -13.532 	 13.8196 	 0.136087 	 101.55 	 6 	 7 	 80.1667 	 7.18261 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 6 	 6 	 6 	 0 	  Tumour 
462 	 3064.33 	 640.648 	 3036.12 	 430.805 	 5505 	 90.9241 	 77.8966 	 0.51578 	 0.969702 	 288.978 	 1136.43 	 543.311 	 0.478084 	 842.305 	 937.668 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6951 	 0.940214 	 352.468 	 504.383 	 453.853 	 10.2021 	 0.222222 	 649.081 	 424.082 	 173.517 	 0.38232 	 7.22217 	 3.29315 	 7.68323 	 0.12784 	 60.1001 	 66 	 73 	 71.2424 	 -1.74163 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	  Lymph 
463 	 3062.11 	 428.644 	 3015.35 	 361.554 	 2673 	 74.1264 	 46.2776 	 0.78118 	 0.965679 	 209.137 	 1064.96 	 581.342 	 0.545882 	 752.069 	 866.193 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3655 	 0.945911 	 267.054 	 724.144 	 636.645 	 192.994 	 0.141129 	 1059.31 	 598.2 	 216.272 	 0.339705 	 21.3989 	 9.91116 	 9.50865 	 0.128016 	 74.2768 	 22 	 23 	 59.0909 	 -13.8931 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 22 	 22 	 22 	 0 	  Lymph 
464 	 3069.93 	 507.75 	 3028.6 	 382.05 	 3256 	 89.181 	 47.3154 	 0.84765 	 0.953441 	 243.338 	 929.691 	 354.955 	 0.381799 	 608.294 	 730.925 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4680 	 0.967342 	 294.912 	 820.661 	 701.2 	 257.549 	 0.128571 	 1038.78 	 675.815 	 236.068 	 0.336662 	 30.2716 	 15.8791 	 13.6246 	 0.163857 	 83.1496 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
465 	 3095.35 	 2409.13 	 3722.11 	 342.533 	 4741 	 112.236 	 56.6396 	 0.863325 	 0.931068 	 299.078 	 646.192 	 193.31 	 0.299153 	 423.014 	 447.426 	 45 	 45 	 204.756 	 -187.133 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7066 	 0.945158 	 375.882 	 520.195 	 649.329 	 205.678 	 0 	 0 	 0 	 445.621 	 0.68628 	 4.3889 	 -2.82788 	 7.50327 	 0.131023 	 57.2668 	 17 	 23 	 70.0588 	 -2.92523 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 17 	 17 	 17 	 0 	  Lymph 
466 	 3101.68 	 1393.79 	 3252.5 	 166.508 	 3317 	 80.1618 	 53.0555 	 0.749631 	 0.979622 	 223.723 	 1050.47 	 512.147 	 0.487541 	 765.319 	 851.703 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4922 	 0.975426 	 281.255 	 451.185 	 433.254 	 -10.397 	 0 	 0 	 435.36 	 87.252 	 0.201388 	 8.95114 	 3.17435 	 7.8683 	 0.127259 	 61.8291 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
467 	 3106.79 	 699.748 	 3086.52 	 499.517 	 3650 	 76.2862 	 61.1371 	 0.598106 	 0.976981 	 230.208 	 847.538 	 307.484 	 0.362797 	 565.139 	 648.772 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5282 	 0.950684 	 303.882 	 434.376 	 395.014 	 -48.6367 	 0.264085 	 652.72 	 358.373 	 185.937 	 0.470711 	 5.89386 	 5.46843 	 8.25423 	 0.140445 	 58.7718 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
468 	 3099.1 	 841.91 	 3101.76 	 436.533 	 2796 	 92.5526 	 38.9352 	 0.907208 	 0.960495 	 229.238 	 588.882 	 152.626 	 0.25918 	 335.821 	 390.115 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4167 	 0.942334 	 293.74 	 531.366 	 395.835 	 -47.8162 	 0 	 0 	 0 	 102.442 	 0.2588 	 12.302 	 7.22546 	 5.95116 	 0.0913036 	 65.1799 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
469 	 3115.41 	 1485.34 	 3297.21 	 163.221 	 1886 	 57.6458 	 41.7655 	 0.689254 	 0.980249 	 165.196 	 865.06 	 355.865 	 0.411376 	 615.194 	 666.294 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3166 	 0.98201 	 221.941 	 383.94 	 453.858 	 10.2077 	 0 	 0 	 0 	 188.979 	 0.416382 	 2.41264 	 -1.00074 	 5.49592 	 0.0994008 	 55.2906 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
470 	 3127.8 	 1988.02 	 3525.59 	 191.05 	 5122 	 106.806 	 61.8923 	 0.814984 	 0.975433 	 288.735 	 1142.56 	 508.956 	 0.445451 	 900.039 	 943.797 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8357 	 0.871792 	 495.279 	 514.866 	 486.17 	 42.5195 	 0 	 0 	 0 	 333.293 	 0.685548 	 5.77495 	 5.08854 	 6.83243 	 0.116489 	 58.6529 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
471 	 3136.06 	 985.299 	 3167.45 	 317.907 	 3380 	 86.5431 	 49.9059 	 0.816985 	 0.975188 	 236.451 	 975.352 	 596.118 	 0.611182 	 692.226 	 776.586 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4962 	 0.969519 	 289.255 	 536.377 	 453.275 	 9.62458 	 0 	 0 	 0 	 117.414 	 0.259035 	 9.35876 	 5.18113 	 7.53071 	 0.121001 	 62.2367 	 83 	 96 	 73.0602 	 0.076183 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 83 	 83 	 83 	 0 	  Lymph 
472 	 3146.84 	 371.057 	 3097.75 	 447.616 	 4493 	 80.8002 	 71.9303 	 0.455522 	 0.972932 	 263.966 	 1131.28 	 351.528 	 0.310735 	 750.014 	 932.515 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4378 	 0.915134 	 289.054 	 942.547 	 1176.37 	 732.716 	 0.555556 	 1728.63 	 936.199 	 797.362 	 0.677817 	 31.4092 	 6.57331 	 23.4969 	 0.278772 	 84.2871 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
473 	 3153.17 	 300.151 	 3102.18 	 456.631 	 4501 	 96.2197 	 60.7361 	 0.775601 	 0.916701 	 300.049 	 1340.42 	 780.579 	 0.582341 	 916.219 	 1141.65 	 90 	 219 	 539.622 	 147.734 	 2 	 215.528 	 0.0478846 	 22.561 	 22.561 	 22.561 	 0 	 45 	 45 	 45 	 0 	 8924 	 0.8495 	 475.581 	 1207.47 	 1320.37 	 876.723 	 0.454139 	 1654.48 	 1212.57 	 1037.84 	 0.786019 	 15.2909 	 5.35844 	 9.60446 	 0.140892 	 68.1689 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
474 	 3149.15 	 1326.61 	 3274.32 	 181.069 	 3042 	 88.5107 	 45.5501 	 0.857413 	 0.935712 	 243.179 	 750.585 	 245.554 	 0.32715 	 423.019 	 551.819 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4485 	 0.904599 	 304.853 	 1251.08 	 906.261 	 462.61 	 0.207143 	 603.569 	 935.211 	 794.61 	 0.876801 	 30.0925 	 14.9097 	 14.5951 	 0.175907 	 82.9704 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
475 	 3183.4 	 94.9378 	 3136.72 	 537.249 	 5061 	 85.6357 	 75.3288 	 0.475636 	 0.982337 	 270.492 	 1447.92 	 726.516 	 0.501766 	 1110.93 	 1249.15 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6885 	 0.965097 	 354.024 	 681.758 	 603.006 	 159.355 	 0 	 0 	 0 	 191.601 	 0.317743 	 16.1377 	 3.55759 	 9.25604 	 0.134115 	 69.0156 	 75 	 418 	 68.9733 	 -4.01072 	 2 	 872.921 	 0.17248 	 54.5718 	 54.5718 	 54.5718 	 0 	 58 	 17 	 37.5 	 28.9914 	  Lymph 
476 	 3189.48 	 234.895 	 3138.16 	 499.985 	 4165 	 80.5153 	 66.1266 	 0.570508 	 0.972676 	 251.279 	 1455.17 	 864.048 	 0.593779 	 1078.41 	 1256.4 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5793 	 0.965178 	 318.711 	 677.286 	 564.815 	 121.165 	 0.211409 	 621.302 	 552.752 	 293.535 	 0.519701 	 16.3651 	 8.29604 	 10.9731 	 0.158472 	 69.243 	 33 	 34 	 83.4242 	 10.4402 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	  Lymph 
477 	 3187.22 	 437.121 	 3140.6 	 486.806 	 3482 	 75.2802 	 59.4534 	 0.613415 	 0.955543 	 234.794 	 1173.52 	 520.038 	 0.443143 	 771.769 	 974.756 	 53 	 222 	 588.698 	 196.809 	 2 	 323.096 	 0.0927902 	 30.6658 	 30.6658 	 30.6658 	 0 	 45 	 8 	 26.5 	 26.163 	 4644 	 0.886937 	 319.439 	 2157.37 	 2503.19 	 2059.54 	 0.569492 	 3175.26 	 2212.92 	 1371.29 	 0.547818 	 50.776 	 0.365377 	 35.0724 	 0.338361 	 103.654 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
478 	 3195.74 	 1354.19 	 3327.55 	 234.776 	 2000 	 62.9329 	 41.2532 	 0.755186 	 0.97704 	 176.125 	 1705.3 	 449.209 	 0.26342 	 982.474 	 1506.53 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4136 	 0.970892 	 263.054 	 621.39 	 511.348 	 67.6976 	 0.20082 	 600.816 	 497.745 	 192.279 	 0.376024 	 13.3831 	 -1.53423 	 9.33083 	 0.140819 	 66.261 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
479 	 3212 	 1174.01 	 3288.55 	 248.129 	 3393 	 90.3614 	 49.8505 	 0.834057 	 0.890084 	 258.593 	 1278.74 	 729.764 	 0.57069 	 852.332 	 1079.97 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6497 	 0.911476 	 366.711 	 749.083 	 809.725 	 366.075 	 0 	 0 	 0 	 435.678 	 0.538057 	 11.9626 	 2.43955 	 8.86625 	 0.136739 	 64.8406 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
480 	 3235.02 	 629.422 	 3204.51 	 577.543 	 4077 	 80.5422 	 64.7027 	 0.595521 	 0.978402 	 245.38 	 1005.09 	 474.485 	 0.472082 	 668.822 	 806.324 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6796 	 0.913686 	 376.853 	 1150.29 	 1071.55 	 627.895 	 0 	 0 	 0 	 348.87 	 0.325576 	 30.3821 	 7.39972 	 12.8302 	 0.154098 	 83.26 	 46 	 48 	 88.587 	 15.6029 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	  Lymph 
481 	 3231.4 	 467.27 	 3186.28 	 533.164 	 2371 	 74.0254 	 42.5021 	 0.818746 	 0.911572 	 208.066 	 921.562 	 297.82 	 0.323168 	 403.639 	 722.796 	 6 	 6 	 990.833 	 598.945 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 6 	 6 	 6 	 0 	 4958 	 0.871353 	 331.196 	 1989.1 	 2267.2 	 1823.55 	 0.295455 	 3295.12 	 2080.98 	 1096.26 	 0.483531 	 49.3477 	 14.7032 	 16.5644 	 0.162038 	 102.226 	 20 	 22 	 101.35 	 28.3659 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 20 	 20 	 20 	 0 	  Lymph 
482 	 3246.09 	 876.022 	 3252.52 	 468.777 	 4431 	 94.8913 	 60.307 	 0.77207 	 0.959506 	 270.208 	 1386.54 	 695.291 	 0.501457 	 1061.66 	 1187.78 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4602 	 0.921137 	 310.225 	 746.722 	 718.209 	 274.558 	 0.363014 	 1077.66 	 630.279 	 395.562 	 0.550762 	 21.4843 	 7.99016 	 14.8181 	 0.199269 	 74.3622 	 102 	 476 	 68.5 	 -4.48406 	 2 	 415.251 	 0.0937149 	 46.3572 	 46.3572 	 46.3572 	 0 	 53 	 49 	 51 	 2.82843 	  Lymph 
483 	 3284.13 	 2260.43 	 3797.94 	 455.057 	 2604 	 77.6956 	 43.1741 	 0.831394 	 0.972367 	 203.782 	 588.086 	 169.618 	 0.288424 	 349.101 	 389.32 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3838 	 0.973617 	 253.941 	 489.618 	 544.893 	 101.243 	 0 	 0 	 0 	 387.613 	 0.711355 	 21.2895 	 4.34435 	 10.0134 	 0.135011 	 74.1674 	 29 	 32 	 71.3103 	 -1.67371 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 29 	 29 	 29 	 0 	  Lymph 
484 	 3299.03 	 229.359 	 3248.22 	 609.45 	 3905 	 95.5856 	 52.8065 	 0.833544 	 0.959931 	 256.936 	 1664.28 	 735.534 	 0.441953 	 1160.56 	 1465.51 	 45 	 45 	 496.889 	 105 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5078 	 0.914131 	 312.853 	 666.117 	 636.969 	 193.318 	 0.302083 	 849.08 	 600.996 	 379.093 	 0.595152 	 18.0757 	 6.48931 	 11.7464 	 0.16555 	 70.9536 	 64 	 243 	 80.6094 	 7.62532 	 2 	 2409.39 	 0.617002 	 37.85 	 37.85 	 37.85 	 0 	 53 	 11 	 32 	 29.6985 	  Lymph 
485 	 3282.59 	 348.148 	 3233.01 	 585.188 	 1958 	 67.3161 	 37.5731 	 0.829734 	 0.918386 	 194.51 	 797.689 	 293.165 	 0.367518 	 374.216 	 598.923 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3571 	 0.822622 	 313.439 	 1661.12 	 1639.47 	 1195.82 	 0.276817 	 1776.78 	 1608.33 	 322.066 	 0.196446 	 59.1599 	 17.027 	 17.5868 	 0.156972 	 112.038 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
486 	 3316.27 	 1320.08 	 3430.6 	 340.969 	 4782 	 118.998 	 59.7679 	 0.864716 	 0.856222 	 337.505 	 1942.19 	 694.959 	 0.357822 	 1283.29 	 1743.42 	 45 	 45 	 447.6 	 55.7113 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7266 	 0.893617 	 403.019 	 612.412 	 635.157 	 191.506 	 0.202857 	 823.155 	 613.85 	 322.689 	 0.508046 	 11.2183 	 1.5693 	 7.47884 	 0.116681 	 64.0962 	 143 	 1466 	 72.1678 	 -0.816226 	 3 	 1802.82 	 0.377 	 55.4218 	 36.1725 	 46.8909 	 8.7737 	 66 	 30 	 47.6667 	 18.0093 	  Lymph 
487 	 3299.26 	 859.236 	 3301.51 	 513.975 	 3420 	 77.536 	 57.8515 	 0.665807 	 0.908849 	 246.208 	 1300.5 	 581.552 	 0.447175 	 896.867 	 1101.73 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6092 	 0.878063 	 376.853 	 667.32 	 702.125 	 258.474 	 0.306818 	 1079.01 	 638.634 	 327.946 	 0.467076 	 12.9285 	 6.4852 	 9.11077 	 0.138448 	 65.8064 	 56 	 59 	 72.6071 	 -0.376915 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	  Lymph 
488 	 3302.82 	 1498.11 	 3477.19 	 328.722 	 3496 	 75.1148 	 59.48 	 0.61071 	 0.976264 	 229.137 	 873.289 	 305.212 	 0.349497 	 590.611 	 674.522 	 45 	 45 	 444.311 	 52.4224 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4350 	 0.88848 	 296.569 	 711.885 	 732.039 	 288.389 	 0.214286 	 994.433 	 701.414 	 339.534 	 0.463819 	 22.5511 	 7.53061 	 7.60311 	 0.100798 	 75.4291 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
489 	 3295.44 	 178.8 	 3245.19 	 615.328 	 1420 	 54.7136 	 34.3288 	 0.778676 	 0.956229 	 158.61 	 801.605 	 282.566 	 0.3525 	 462.358 	 602.839 	 45 	 45 	 511.178 	 119.289 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2395 	 0.945519 	 212.468 	 678.315 	 588.083 	 144.432 	 0.212435 	 711.537 	 577.91 	 135.983 	 0.231232 	 22.0594 	 11.7732 	 9.38396 	 0.125224 	 74.9373 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
490 	 3314.17 	 752.08 	 3298.85 	 609.636 	 4032 	 73.8366 	 69.7827 	 0.32679 	 0.980068 	 243.421 	 1121.32 	 489.46 	 0.436502 	 690.941 	 922.557 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6900 	 0.9313 	 365.12 	 982.815 	 906.794 	 463.143 	 0.0444444 	 902 	 909.765 	 265.084 	 0.292331 	 29.8783 	 3.21252 	 15.2897 	 0.184756 	 82.7562 	 30 	 32 	 71.8333 	 -1.15072 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 30 	 30 	 30 	 0 	  Lymph 
491 	 3321.06 	 315.733 	 3270.37 	 624.051 	 3162 	 91.0065 	 45.6983 	 0.864784 	 0.932468 	 254.267 	 1474.19 	 614.851 	 0.417076 	 849.745 	 1275.43 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5248 	 0.837536 	 343.196 	 1116.52 	 1188.03 	 744.384 	 0.403125 	 1579.11 	 1090.15 	 508.623 	 0.428121 	 23.7005 	 0.415607 	 13.3954 	 0.174924 	 76.5784 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
492 	 3322.53 	 2186.2 	 3793.22 	 465.948 	 2786 	 72.0562 	 51.5183 	 0.699151 	 0.893808 	 220.652 	 1177.96 	 511.794 	 0.434476 	 930.988 	 979.19 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3919 	 0.897412 	 270.125 	 402.1 	 432.305 	 -11.3456 	 0.341365 	 507.965 	 424.312 	 323.743 	 0.748875 	 7.97671 	 3.86049 	 5.65559 	 0.092936 	 60.8546 	 56 	 60 	 63.0357 	 -9.94834 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	  Lymph 
493 	 3318.44 	 1677.94 	 3558.68 	 304.311 	 776 	 40.9791 	 24.2558 	 0.806007 	 0.974874 	 107.983 	 536.651 	 141.536 	 0.26374 	 308.049 	 337.885 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1337 	 0.912628 	 153.113 	 474.618 	 480.465 	 36.8145 	 0.229167 	 335.636 	 498.679 	 185.374 	 0.385822 	 6.028 	 -0.393867 	 8.26747 	 0.14035 	 58.9059 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
