rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
69 	 1022.39 	 612.638 	 1034.71 	 89.6939 	 7209 	 122.529 	 77.9716 	 0.771398 	 0.911493 	 376.919 	 1269.62 	 348.076 	 0.274158 	 802.486 	 1148.86 	 676.273 	 58.0086 	 139.417 	 0.153416 	 908.752 	 7736 	 0.864454 	 450.936 	 517.929 	 723.583 	 640.575 	 0.521845 	 979.567 	 617.827 	 322.902 	 0.446254 	 980 	 4247 	 187.731 	 57.4806 	 13 	 1690.76 	 0.234534 	 85.2838 	 8.84722 	 40.7224 	 19.2675 	 213 	 40 	 75.3846 	 49.2401 	 86 	 342 	 149.465 	 36.0513 	 2 	 3210.17 	 0.4453 	 39.29 	 39.29 	 39.29 	 0 	 45 	 41 	 43 	 2.82843 	  Tumour 
70 	 1068.98 	 774.403 	 1041.14 	 153.574 	 8933 	 186.5 	 76.3367 	 0.912394 	 0.723965 	 497.002 	 1472.78 	 347.909 	 0.236227 	 908.117 	 1352.02 	 1054.83 	 39.7993 	 190.781 	 0.148201 	 1287.31 	 9365 	 0.696852 	 570.451 	 882.052 	 1102.44 	 1019.43 	 0.808989 	 1197.7 	 1038.33 	 561.552 	 0.509373 	 1046 	 2665 	 222.144 	 91.8944 	 6 	 5097.72 	 0.570661 	 77.1099 	 12.415 	 40.1295 	 18.3107 	 506 	 20 	 174.333 	 188.956 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
71 	 1073.79 	 697.266 	 1061.38 	 154.003 	 13195 	 143.856 	 120.586 	 0.545298 	 0.94015 	 476.073 	 1520.97 	 341.678 	 0.224645 	 1027.43 	 1400.22 	 949.691 	 7.85247 	 125.183 	 0.105892 	 1182.17 	 19502 	 0.917439 	 639.463 	 562.891 	 924.037 	 841.03 	 0.714044 	 887.592 	 934.255 	 279.618 	 0.302605 	 1260 	 9373 	 248.49 	 118.24 	 11 	 1669.54 	 0.126528 	 128.706 	 11.5424 	 63.8465 	 29.5703 	 296 	 45 	 114.545 	 79.7137 	 242 	 2225 	 175.748 	 62.3341 	 5 	 3472.13 	 0.26314 	 103.441 	 10.4403 	 47.433 	 27.6179 	 76 	 22 	 48.4 	 19.4499 	  Tumour 
72 	 1093.95 	 869.784 	 1054.67 	 176.782 	 11648 	 143.666 	 103.594 	 0.692855 	 0.976608 	 435.446 	 1314.22 	 360.581 	 0.274369 	 754.834 	 1193.46 	 744.103 	 -385.42 	 234.28 	 0.239898 	 976.583 	 18063 	 0.921723 	 614.35 	 709.728 	 1416.7 	 1333.69 	 0.90087 	 1439.57 	 1382.8 	 542.97 	 0.383264 	 1311 	 5909 	 221.757 	 91.5074 	 13 	 2413.23 	 0.20718 	 109.889 	 12.3693 	 46.3928 	 21.8259 	 289 	 30 	 100.846 	 89.518 	 291 	 2347 	 166.674 	 53.2597 	 4 	 2464.03 	 0.211541 	 91.9204 	 27.5174 	 57.6585 	 24.8729 	 91 	 57 	 72.75 	 14.1038 	  Tumour 
73 	 1055.79 	 529.618 	 601.881 	 89.6939 	 3423 	 78.6847 	 55.7768 	 0.705345 	 0.981646 	 224.208 	 1309.13 	 376.907 	 0.287906 	 902.848 	 1188.38 	 264.386 	 -24.581 	 97.192 	 0.19561 	 496.866 	 5166 	 0.948238 	 300.569 	 201.85 	 273.377 	 190.369 	 0.376761 	 528.224 	 221.79 	 339.789 	 1.24293 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
74 	 1097.64 	 77.4795 	 436.005 	 517.015 	 3629 	 86.2455 	 54.6778 	 0.77335 	 0.96516 	 246.007 	 1666.65 	 788.979 	 0.473392 	 1315.19 	 1545.9 	 134.457 	 58.6928 	 51.0936 	 0.139244 	 366.936 	 5390 	 0.970122 	 300.569 	 57.5403 	 53.6127 	 -29.3949 	 0 	 0 	 0 	 3.62724 	 0.0676564 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
75 	 1101.33 	 180.734 	 451.616 	 439.164 	 2117 	 82.8591 	 33.0279 	 0.917124 	 0.964026 	 203.48 	 996.404 	 256.635 	 0.257561 	 665.53 	 875.649 	 96.4917 	 17.6094 	 36.5505 	 0.111106 	 328.971 	 3672 	 0.962264 	 262.912 	 58.3723 	 57.8427 	 -25.1648 	 0 	 0 	 0 	 8.78047 	 0.151799 	 45 	 45 	 139.933 	 9.68333 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 61 	 62 	 115.23 	 1.81572 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  DCIS 
76 	 1124.81 	 958.993 	 1083.09 	 233.225 	 5452 	 114.221 	 63.1362 	 0.833343 	 0.931488 	 324.049 	 903.782 	 135.799 	 0.150257 	 308.781 	 783.027 	 795.087 	 -120.323 	 148.442 	 0.144459 	 1027.57 	 14226 	 0.845628 	 588.693 	 806.858 	 1627.99 	 1544.98 	 0.575318 	 1507.34 	 1642.91 	 484.421 	 0.297558 	 485 	 1234 	 226.893 	 96.6428 	 5 	 1167.04 	 0.214057 	 37.7161 	 14.0296 	 24.7157 	 8.17464 	 160 	 36 	 97 	 47.571 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
77 	 1164.85 	 781.57 	 1134.77 	 65.7343 	 5014 	 132.412 	 68.4724 	 0.855915 	 0.624875 	 426.233 	 1065.79 	 229.39 	 0.215231 	 539.422 	 945.032 	 948.179 	 7.57169 	 139.036 	 0.117761 	 1180.66 	 6059 	 0.917058 	 377.137 	 678.619 	 905.198 	 822.19 	 0.959302 	 854.639 	 939.13 	 318.24 	 0.35157 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
78 	 1164.38 	 465.479 	 635.692 	 205.105 	 4785 	 118.929 	 52.052 	 0.899135 	 0.938603 	 314.777 	 1039.46 	 268.076 	 0.257898 	 689.768 	 918.71 	 127.626 	 33.0028 	 43.6193 	 0.121129 	 360.106 	 6624 	 0.901592 	 384.51 	 72.3219 	 68.2961 	 -14.7114 	 0.27095 	 69.0515 	 67.5041 	 10.3131 	 0.151006 	 145 	 1232 	 116.069 	 -14.181 	 4 	 1388.7 	 0.290219 	 73.4374 	 20.1246 	 46.6751 	 20.8551 	 45 	 10 	 36.25 	 17.5 	 137 	 515 	 116.613 	 3.19935 	 2 	 783.8 	 0.163804 	 46.4935 	 46.4935 	 46.4935 	 0 	 72 	 65 	 68.5 	 4.94975 	  DCIS 
79 	 1149.25 	 520.094 	 659.692 	 157.41 	 3127 	 100.841 	 39.9796 	 0.918051 	 0.962154 	 252.291 	 1034.65 	 270.618 	 0.261556 	 583.4 	 913.891 	 97.6027 	 12.5935 	 22.308 	 0.0675833 	 330.082 	 5126 	 0.947855 	 323.196 	 75.2801 	 77.14 	 -5.86753 	 0.326667 	 70.0816 	 78.5299 	 12.7479 	 0.165257 	 51 	 170 	 120.804 	 -9.44608 	 2 	 1018.41 	 0.325682 	 22.3169 	 22.3169 	 22.3169 	 0 	 28 	 23 	 25.5 	 3.53553 	 64 	 66 	 119.891 	 6.47683 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	  DCIS 
80 	 1220.38 	 745.878 	 872.7 	 65.7343 	 4418 	 81.7876 	 69.8357 	 0.520492 	 0.962947 	 266.208 	 1614.84 	 586.455 	 0.363165 	 1131.22 	 1494.09 	 578.039 	 -25.1605 	 142.65 	 0.175998 	 810.519 	 9687 	 0.868322 	 487.078 	 485.852 	 713.581 	 630.574 	 0.493243 	 753.1 	 689.198 	 239.63 	 0.335813 	 45 	 45 	 186.911 	 56.6611 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 42 	 42 	 143.333 	 29.9195 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	  DCIS 
81 	 1237.51 	 937.96 	 1196.02 	 192.842 	 5543 	 95.7775 	 75.3025 	 0.617942 	 0.970074 	 292.652 	 1187.66 	 166.542 	 0.140226 	 258.537 	 1066.91 	 699.572 	 -113.418 	 138.06 	 0.148124 	 932.051 	 17109 	 0.856049 	 699.848 	 785.701 	 1371.65 	 1288.64 	 0.532508 	 1392.2 	 1347.34 	 578.121 	 0.421478 	 1078 	 4228 	 199.798 	 69.5478 	 14 	 1166.45 	 0.210436 	 74.3604 	 8.95766 	 37.1228 	 16.2729 	 193 	 19 	 71.8667 	 48.1172 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
82 	 1314.9 	 854.68 	 1276.18 	 144.589 	 11682 	 135.199 	 113.704 	 0.541016 	 0.971234 	 435.848 	 1082.31 	 237.704 	 0.219626 	 575.483 	 961.557 	 550.473 	 -212.855 	 150.919 	 0.192756 	 782.953 	 17256 	 0.918068 	 640.049 	 781.771 	 1082.72 	 999.714 	 0.356419 	 1206.37 	 1053.03 	 600.189 	 0.554334 	 335 	 3217 	 271.304 	 141.054 	 5 	 6193.32 	 0.53016 	 86.9412 	 13.6233 	 48.8788 	 26.1641 	 162 	 31 	 67 	 56.0089 	 198 	 2189 	 138.086 	 24.6721 	 3 	 1739.92 	 0.14894 	 78.6846 	 38.6022 	 59.9802 	 18.0446 	 92 	 50 	 66 	 22.7156 	  Tumour 
83 	 1269.23 	 616.114 	 813.099 	 195.888 	 1433 	 51.6856 	 35.5825 	 0.725292 	 0.974167 	 147.196 	 907.411 	 243.231 	 0.26805 	 474.382 	 786.656 	 332.824 	 -6.18676 	 56.3039 	 0.0995995 	 565.304 	 2567 	 0.979771 	 199.113 	 98.0417 	 98.7632 	 15.7556 	 0 	 0 	 0 	 14.9114 	 0.150982 	 0 	 0 	 0 	 -130.25 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 -113.414 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
84 	 1289.62 	 192.551 	 638.99 	 498.221 	 356 	 33.3102 	 13.6958 	 0.911563 	 0.972678 	 77.4975 	 918.781 	 176.175 	 0.191749 	 648.827 	 798.026 	 177.939 	 4.29546 	 35.5813 	 0.0866952 	 410.419 	 1089 	 0.975806 	 129.456 	 61.9532 	 60.2541 	 -22.7534 	 0 	 0 	 0 	 10.7077 	 0.177708 	 0 	 0 	 0 	 -130.25 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 -113.414 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
85 	 1305.83 	 494.782 	 768.854 	 307.539 	 537 	 51.6199 	 13.5215 	 0.965083 	 0.92268 	 119.539 	 771.914 	 122.094 	 0.158171 	 459.255 	 651.16 	 90.5298 	 10.7607 	 17.9414 	 0.0555445 	 323.009 	 1358 	 0.94965 	 157.941 	 61.0493 	 60.1959 	 -22.8116 	 0 	 0 	 0 	 5.83289 	 0.0968983 	 0 	 0 	 0 	 -130.25 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 -113.414 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
