rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
175 	 1541.74 	 731.317 	 1607.19 	 453.746 	 7873 	 121.816 	 83.1051 	 0.731149 	 0.974381 	 356.434 	 535.547 	 100.987 	 0.188568 	 256.843 	 435.712 	 56 	 58 	 1363.96 	 1100.29 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 202.504 	 23.2351 	 45.1255 	 0.175227 	 257.525 	 10685 	 0.840809 	 555.907 	 143.01 	 191.701 	 135.946 	 0.423828 	 245.106 	 176.494 	 76.2201 	 0.397599 	  Tumour 
176 	 1524.42 	 1478.97 	 1994.81 	 309.058 	 3362 	 76.914 	 56.4855 	 0.678718 	 0.969155 	 230.066 	 903.966 	 217.111 	 0.240177 	 584.643 	 804.13 	 68 	 68 	 1314.6 	 1050.93 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 164 	 201 	 204.591 	 67.0053 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 164 	 164 	 164 	 0 	 350.506 	 99.0296 	 73.709 	 0.181761 	 405.528 	 4538 	 0.951363 	 295.882 	 295.007 	 315.924 	 260.168 	 0.210145 	 462.707 	 297.551 	 140.315 	 0.444141 	  Tumour 
177 	 1520.82 	 575.945 	 1536.35 	 301.684 	 3107 	 69.2693 	 58.404 	 0.537687 	 0.958359 	 216.853 	 833.09 	 155.462 	 0.186609 	 442.28 	 733.254 	 58 	 59 	 325.534 	 61.8629 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 354.312 	 6.85862 	 33.2649 	 0.0812661 	 409.334 	 4427 	 0.917893 	 307.782 	 340.5 	 373.06 	 317.304 	 0.687719 	 387.888 	 363.191 	 143.523 	 0.384717 	  Tumour 
178 	 1539.87 	 215.322 	 2170.45 	 114.061 	 2034 	 64.8352 	 41.0527 	 0.774001 	 0.941231 	 186.409 	 765.008 	 153.328 	 0.200426 	 365.355 	 665.173 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 257.765 	 6.90018 	 58.127 	 0.185836 	 312.787 	 3904 	 0.882061 	 293.296 	 241.726 	 269.766 	 214.01 	 0.175824 	 389.021 	 251.308 	 151.645 	 0.562136 	  Other 
179 	 1581.61 	 1643.09 	 2149.68 	 173.566 	 5075 	 126.083 	 52.9057 	 0.907705 	 0.937558 	 327.463 	 1086.14 	 276.417 	 0.254496 	 739.953 	 986.3 	 57 	 57 	 1480.18 	 1216.5 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 227 	 427 	 209.463 	 71.8763 	 3 	 1085.7 	 0.213932 	 30.9905 	 9.21954 	 20.6769 	 9.77648 	 137 	 45 	 75.6667 	 53.1162 	 412.609 	 74.795 	 58.3291 	 0.124733 	 467.631 	 6740 	 0.883008 	 435.262 	 222.843 	 261.066 	 205.31 	 0.51706 	 213.32 	 275.715 	 110.466 	 0.423135 	  Tumour 
180 	 1585.37 	 1695.71 	 2189.27 	 155.425 	 4419 	 114.821 	 51.6291 	 0.893205 	 0.926804 	 301.321 	 1191.39 	 290.394 	 0.243744 	 781.073 	 1091.55 	 118 	 1157 	 1419 	 1155.33 	 3 	 1296.79 	 0.293457 	 43.8102 	 33.1263 	 40.1695 	 5.45666 	 55 	 11 	 39.3333 	 24.5832 	 149 	 381 	 201.376 	 63.7896 	 2 	 963.485 	 0.218032 	 30.129 	 30.129 	 30.129 	 0 	 75 	 74 	 74.5 	 0.707107 	 414.639 	 99.5479 	 55.9713 	 0.119174 	 469.661 	 8199 	 0.882847 	 472.492 	 204.648 	 260.704 	 204.948 	 0.741259 	 246.396 	 272.779 	 106.581 	 0.40882 	  Tumour 
181 	 1567.65 	 278.332 	 2143.59 	 97.3499 	 1896 	 57.8677 	 42.7236 	 0.674475 	 0.945636 	 178.853 	 697.299 	 123.001 	 0.176397 	 347.399 	 597.463 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 76 	 274 	 121.132 	 -16.4546 	 2 	 496.334 	 0.261779 	 31.9728 	 31.9728 	 31.9728 	 0 	 41 	 35 	 38 	 4.24264 	 377.179 	 53.8296 	 41.6766 	 0.0964289 	 432.2 	 3342 	 0.893583 	 279.196 	 319.6 	 343.02 	 287.264 	 0.535156 	 377.029 	 329.976 	 113.769 	 0.331669 	  Other 
182 	 1600.89 	 1760.63 	 2247.07 	 116.108 	 8069 	 127.706 	 82.0869 	 0.76605 	 0.972169 	 366.818 	 965.151 	 206.679 	 0.214141 	 639.834 	 865.316 	 94 	 838 	 702.83 	 439.158 	 2 	 2593.96 	 0.321472 	 82.6542 	 82.6542 	 82.6542 	 0 	 63 	 31 	 47 	 22.6274 	 73 	 76 	 185.685 	 48.0987 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	 434.902 	 86.5557 	 46.3185 	 0.0945421 	 489.924 	 11787 	 0.898468 	 522.108 	 216.858 	 315.256 	 259.501 	 0.326446 	 336.127 	 308.867 	 96.1313 	 0.304931 	  Tumour 
183 	 1579.23 	 497.021 	 1572.01 	 219.276 	 2196 	 90.686 	 32.418 	 0.933923 	 0.882282 	 236.794 	 734.91 	 171.763 	 0.23372 	 398.152 	 635.074 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 235.178 	 5.05577 	 83.0294 	 0.286111 	 290.2 	 5176 	 0.79047 	 452.551 	 254.434 	 275.138 	 219.383 	 0.245823 	 314.621 	 262.58 	 144.118 	 0.523801 	  Tumour 
184 	 1626.17 	 824.93 	 1720.94 	 441.5 	 7543 	 156.868 	 64.3181 	 0.91208 	 0.924501 	 390.274 	 911.344 	 198.15 	 0.217427 	 580.419 	 811.508 	 53 	 53 	 1387.79 	 1124.12 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 386 	 1200 	 153.277 	 15.691 	 5 	 1880.02 	 0.24924 	 66.9681 	 14.9315 	 33.3923 	 16.9097 	 107 	 58 	 77.2 	 18.1025 	 218.204 	 -24.4486 	 30.5688 	 0.111881 	 273.226 	 10351 	 0.866628 	 518.593 	 193.818 	 226.04 	 170.284 	 0.349372 	 222.395 	 227.1 	 60.4209 	 0.267302 	  Tumour 
185 	 1617.45 	 655.046 	 1651.66 	 380.171 	 6358 	 97.6241 	 82.9669 	 0.527008 	 0.987574 	 299.907 	 748.987 	 108.978 	 0.1455 	 437.6 	 649.151 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 195 	 374 	 162.364 	 24.7779 	 3 	 776.577 	 0.122142 	 19.987 	 11.9235 	 15.1555 	 3.81301 	 71 	 57 	 65 	 7.2111 	 371.112 	 122.883 	 92.0221 	 0.215946 	 426.134 	 14632 	 0.850549 	 603.463 	 194.641 	 291.014 	 235.259 	 0.78018 	 311.194 	 278.917 	 95.2299 	 0.327234 	  Tumour 
186 	 1627.55 	 399.967 	 1600.92 	 135.956 	 7454 	 122.566 	 79.2005 	 0.763181 	 0.957236 	 353.747 	 1249.77 	 496.956 	 0.397639 	 875.576 	 1149.93 	 302 	 320 	 1666.25 	 1402.58 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 302 	 302 	 302 	 0 	 232 	 2124 	 212.142 	 74.556 	 4 	 2962.18 	 0.397395 	 93.2874 	 19.9293 	 54.4114 	 29.0945 	 107 	 22 	 58 	 39.2513 	 346.102 	 5.08175 	 64.0799 	 0.159751 	 401.124 	 11935 	 0.851466 	 561.765 	 284.449 	 334.776 	 279.02 	 0.549808 	 326.937 	 331.011 	 159.326 	 0.475919 	  Tumour 
187 	 1661.22 	 1645.64 	 2208.77 	 105.475 	 6938 	 134.356 	 68.0943 	 0.862051 	 0.954202 	 356.007 	 1254.3 	 380.079 	 0.30302 	 708.286 	 1154.47 	 96 	 570 	 1042.69 	 779.016 	 2 	 692.934 	 0.0998752 	 60.4452 	 60.4452 	 60.4452 	 0 	 56 	 40 	 48 	 11.3137 	 102 	 445 	 177.549 	 39.9628 	 2 	 203.704 	 0.0293607 	 45.0214 	 45.0214 	 45.0214 	 0 	 77 	 25 	 51 	 36.7696 	 334.19 	 32.9472 	 32.5431 	 0.0836127 	 389.212 	 9706 	 0.90104 	 476.409 	 238.195 	 318.821 	 263.065 	 0.328859 	 314.054 	 317.695 	 112.728 	 0.353578 	  Tumour 
188 	 1685.53 	 605.111 	 1702.86 	 347.639 	 3859 	 89.326 	 56.2424 	 0.776895 	 0.949557 	 265.421 	 1561.15 	 555.308 	 0.355704 	 712.768 	 1461.31 	 174 	 734 	 1063.46 	 799.788 	 2 	 728.537 	 0.188789 	 54.1247 	 54.1247 	 54.1247 	 0 	 91 	 83 	 87 	 5.65685 	 145 	 213 	 169.386 	 31.8 	 2 	 885.134 	 0.229369 	 14.1127 	 14.1127 	 14.1127 	 0 	 79 	 66 	 72.5 	 9.19239 	 197.944 	 -22.5519 	 70.2168 	 0.277574 	 252.966 	 5480 	 0.909997 	 341.924 	 218.6 	 267.657 	 211.902 	 0.546032 	 346.61 	 228.917 	 129.056 	 0.482168 	  Tumour 
189 	 1690.98 	 698.934 	 1735.84 	 390.386 	 3775 	 97.6421 	 51.1594 	 0.85175 	 0.935796 	 271.907 	 707.657 	 111.005 	 0.156863 	 364.693 	 607.821 	 29 	 30 	 326.483 	 62.8112 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 29 	 29 	 29 	 0 	 85 	 399 	 119.153 	 -18.4333 	 2 	 602.238 	 0.159533 	 43.8727 	 43.8727 	 43.8727 	 0 	 53 	 32 	 42.5 	 14.8492 	 310.224 	 39.6123 	 38.4831 	 0.105362 	 365.246 	 6445 	 0.784254 	 457.765 	 235.884 	 282.498 	 226.742 	 0.913876 	 285.181 	 281 	 101.825 	 0.360445 	  Tumour 
190 	 1688.01 	 1328.43 	 2026.62 	 115.603 	 3603 	 78.5562 	 64.3006 	 0.574463 	 0.89828 	 272.735 	 1373.21 	 519.187 	 0.378083 	 994.125 	 1273.37 	 103 	 113 	 1055.75 	 792.076 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 103 	 103 	 103 	 0 	 157 	 371 	 178.287 	 40.7004 	 2 	 652.923 	 0.181217 	 29.3118 	 29.3118 	 29.3118 	 0 	 86 	 71 	 78.5 	 10.6066 	 159.63 	 65.1354 	 55.2775 	 0.257522 	 214.652 	 4760 	 0.874036 	 332.735 	 122.289 	 121.615 	 65.859 	 0.583333 	 122.732 	 121.627 	 37.3586 	 0.307189 	  Tumour 
191 	 1721.04 	 761.042 	 1785 	 348.662 	 8599 	 135.921 	 81.9657 	 0.797711 	 0.978159 	 374.191 	 860.054 	 145.953 	 0.169702 	 538.616 	 760.218 	 118 	 362 	 756.898 	 493.227 	 2 	 2983.37 	 0.346944 	 35.6045 	 35.6045 	 35.6045 	 0 	 59 	 59 	 59 	 0 	 380 	 1458 	 169.103 	 31.5164 	 6 	 934.9 	 0.108722 	 55.5414 	 10.6353 	 32.2288 	 14.9487 	 74 	 38 	 63.3333 	 13.4561 	 354.226 	 50.7434 	 58.1294 	 0.142039 	 409.248 	 13949 	 0.894683 	 584.25 	 201.078 	 271.087 	 215.331 	 0.592251 	 277.231 	 271.088 	 102.348 	 0.377546 	  Tumour 
192 	 1704.42 	 1377.96 	 2069.2 	 136.821 	 4305 	 105.106 	 53.9284 	 0.858338 	 0.941601 	 284.25 	 1445.49 	 568.64 	 0.393389 	 1088.6 	 1345.65 	 155 	 557 	 1318.34 	 1054.66 	 2 	 1365.26 	 0.317132 	 39.931 	 39.931 	 39.931 	 0 	 94 	 61 	 77.5 	 23.3345 	 144 	 350 	 187.035 	 49.4485 	 2 	 188.156 	 0.0437063 	 28.4116 	 28.4116 	 28.4116 	 0 	 74 	 70 	 72 	 2.82843 	 143.834 	 25.9912 	 29.0424 	 0.146048 	 198.856 	 6445 	 0.901651 	 410.007 	 136.668 	 156.721 	 100.965 	 0.214092 	 123.949 	 159.023 	 79.3286 	 0.506177 	  Tumour 
193 	 1719.27 	 344.752 	 1683.03 	 165.197 	 7321 	 110.123 	 85.4177 	 0.631151 	 0.973408 	 333.262 	 1485.4 	 510.867 	 0.343926 	 1124.28 	 1385.56 	 105 	 434 	 1204.9 	 941.224 	 2 	 1503.28 	 0.205339 	 48.5462 	 48.5462 	 48.5462 	 0 	 60 	 45 	 52.5 	 10.6066 	 303 	 1012 	 235.805 	 98.2191 	 4 	 1207.84 	 0.164983 	 36.3843 	 18.9539 	 25.7882 	 8.03067 	 84 	 67 	 75.75 	 6.99405 	 562.055 	 153.744 	 117.712 	 0.190758 	 617.077 	 11742 	 0.916914 	 496.108 	 316.126 	 405.459 	 349.703 	 0.362445 	 423.97 	 398.561 	 127.815 	 0.315237 	  Tumour 
194 	 1692.09 	 1509.29 	 2141.16 	 213.244 	 1985 	 66.8812 	 39.0698 	 0.811633 	 0.968765 	 184.066 	 845.614 	 234.73 	 0.277586 	 524.252 	 745.778 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 69 	 69 	 177.217 	 39.6312 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 198.655 	 27.5727 	 37.1747 	 0.146543 	 253.677 	 3473 	 0.93085 	 270.61 	 233.295 	 269.211 	 213.455 	 0.149798 	 228.514 	 270.906 	 216.749 	 0.80513 	  Tumour 
195 	 1706.5 	 519.939 	 1700.91 	 278.582 	 3355 	 96.4024 	 48.6714 	 0.863191 	 0.897779 	 263.321 	 1248.96 	 449.593 	 0.359974 	 374.968 	 1149.12 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 87 	 374 	 115.816 	 -21.7701 	 2 	 1118.88 	 0.333497 	 44.9877 	 44.9877 	 44.9877 	 0 	 46 	 41 	 43.5 	 3.53553 	 161.092 	 -18.8029 	 56.6059 	 0.261927 	 216.114 	 6918 	 0.864318 	 417.823 	 175.204 	 203.678 	 147.922 	 0.110825 	 336.791 	 192.367 	 126.582 	 0.621482 	  Tumour 
196 	 1697.66 	 1831.48 	 1618.03 	 119.62 	 1738 	 59.3299 	 38.4717 	 0.761268 	 0.965556 	 169.924 	 937.436 	 270.474 	 0.288525 	 643.452 	 837.601 	 90 	 171 	 384.856 	 121.184 	 2 	 271.827 	 0.156402 	 14.1225 	 14.1225 	 14.1225 	 0 	 56 	 34 	 45 	 15.5563 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 162.309 	 -18.1759 	 26.0934 	 0.120063 	 217.331 	 1507 	 0.790661 	 198.77 	 235.122 	 257.128 	 201.372 	 0.388298 	 261.096 	 255.064 	 176.857 	 0.68782 	  Other 
197 	 1709.79 	 1800.72 	 1630.12 	 116.108 	 1590 	 60.896 	 35.3896 	 0.813798 	 0.940828 	 173.338 	 1115.56 	 379.294 	 0.340003 	 786.736 	 1015.73 	 121 	 180 	 587.934 	 324.262 	 2 	 182.739 	 0.11493 	 11.3923 	 11.3923 	 11.3923 	 0 	 76 	 45 	 60.5 	 21.9203 	 123 	 218 	 149.862 	 12.2756 	 2 	 189.692 	 0.119303 	 17.6749 	 17.6749 	 17.6749 	 0 	 72 	 51 	 61.5 	 14.8492 	 142.915 	 47.7993 	 41.8312 	 0.211336 	 197.936 	 3657 	 0.960347 	 248.083 	 192.166 	 191.004 	 135.249 	 0.316239 	 252 	 178.302 	 152.342 	 0.797582 	  Other 
198 	 1730.31 	 1286.47 	 2036.73 	 60.1664 	 3693 	 81.2341 	 59.9817 	 0.674384 	 0.919801 	 255.037 	 1324.94 	 537.358 	 0.405571 	 969.199 	 1225.11 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 103 	 367 	 176.796 	 39.2099 	 2 	 214.712 	 0.0581401 	 42.2622 	 42.2622 	 42.2622 	 0 	 73 	 30 	 51.5 	 30.4056 	 173.705 	 94.8528 	 51.5612 	 0.225427 	 228.727 	 4926 	 0.936502 	 296.149 	 128.697 	 111.215 	 55.4596 	 0.52988 	 123.451 	 107.499 	 39.3296 	 0.353635 	  Tumour 
199 	 1779.36 	 663.643 	 1808.78 	 320.225 	 8259 	 157.014 	 69.9186 	 0.89538 	 0.929021 	 411.73 	 1054 	 360.443 	 0.341975 	 687.987 	 954.167 	 89 	 721 	 778.258 	 514.587 	 2 	 1667.32 	 0.201879 	 85.8407 	 85.8407 	 85.8407 	 0 	 50 	 39 	 44.5 	 7.77817 	 238 	 645 	 175.05 	 37.4642 	 3 	 2573.15 	 0.311557 	 35.3205 	 19.6985 	 25.4726 	 7.66595 	 87 	 73 	 79.3333 	 7.0946 	 367.612 	 118.396 	 59.232 	 0.14015 	 422.634 	 11755 	 0.901734 	 547.563 	 258.477 	 313.285 	 257.529 	 0.440239 	 332.62 	 307.02 	 122.432 	 0.390799 	  Tumour 
200 	 1738.58 	 1475.82 	 2156.78 	 211.747 	 2416 	 73.5513 	 42.6362 	 0.814844 	 0.927447 	 213.723 	 652.236 	 108.745 	 0.166727 	 344.407 	 552.4 	 71 	 71 	 1374 	 1110.33 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	 27 	 30 	 125.815 	 -11.7714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 27 	 27 	 27 	 0 	 295.601 	 40.4543 	 37.1656 	 0.105999 	 350.623 	 6273 	 0.857436 	 378.652 	 218.362 	 253.155 	 197.4 	 0.163793 	 225.614 	 251.11 	 112.744 	 0.445357 	  Tumour 
201 	 1772.32 	 883.399 	 1877.96 	 305.395 	 3596 	 120.332 	 41.6424 	 0.938212 	 0.848914 	 295.706 	 1043.98 	 208.184 	 0.199414 	 459.679 	 944.144 	 57 	 59 	 1349.88 	 1086.21 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 189 	 373 	 184.164 	 46.5778 	 2 	 889.388 	 0.247327 	 25.929 	 25.929 	 25.929 	 0 	 119 	 70 	 94.5 	 34.6482 	 297.189 	 81.7526 	 66.7874 	 0.189624 	 352.211 	 3354 	 0.758824 	 38.7279 	 215.44 	 239.415 	 183.659 	 0.609756 	 280.417 	 219.423 	 86.5399 	 0.361465 	  Tumour 
202 	 1768.21 	 934.194 	 1895.2 	 326.038 	 4129 	 88.2322 	 60.258 	 0.730467 	 0.979364 	 253.279 	 789.356 	 151.968 	 0.192522 	 487.037 	 689.52 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 179 	 499 	 148.447 	 10.8607 	 2 	 129.574 	 0.0313815 	 40.9987 	 40.9987 	 40.9987 	 0 	 108 	 71 	 89.5 	 26.163 	 198.991 	 10.8084 	 38.432 	 0.151299 	 254.013 	 6387 	 0.912168 	 372.995 	 187.973 	 253.997 	 198.242 	 0.398256 	 279.533 	 245.112 	 96.4351 	 0.37967 	  Tumour 
203 	 1739.4 	 1716.98 	 1662.26 	 58.6941 	 1536 	 64.8277 	 30.7166 	 0.880622 	 0.954037 	 167.439 	 671.553 	 104.965 	 0.156302 	 359.174 	 571.717 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 221.942 	 22.0887 	 30.9089 	 0.111599 	 276.964 	 3147 	 0.918296 	 280.468 	 227.284 	 248.59 	 192.834 	 0.268199 	 308.043 	 239.425 	 82.7623 	 0.332927 	  Other 
204 	 1788.33 	 1269.91 	 1794.68 	 60.1664 	 3140 	 71.3982 	 57.1689 	 0.59906 	 0.95267 	 223.581 	 1232.82 	 425.753 	 0.345348 	 864.647 	 1132.99 	 112 	 118 	 1279.65 	 1015.98 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 112 	 112 	 112 	 0 	 84 	 87 	 179.988 	 42.4019 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 84 	 84 	 84 	 0 	 104.979 	 4.55157 	 44.2543 	 0.276587 	 160.001 	 5466 	 0.889648 	 350.752 	 164.078 	 180.3 	 124.545 	 0.19195 	 126.065 	 188.038 	 129.042 	 0.715706 	  Lymph 
205 	 1796.93 	 464.617 	 1778.69 	 201.693 	 4334 	 86.3003 	 64.6539 	 0.662374 	 0.954205 	 264.007 	 893.296 	 212.828 	 0.23825 	 559.935 	 793.46 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 247.948 	 24.325 	 51.7998 	 0.170974 	 302.97 	 6078 	 0.875666 	 371.681 	 173.016 	 227.465 	 171.71 	 0.398844 	 302.696 	 204.372 	 101.693 	 0.44707 	  Tumour 
206 	 1795.73 	 1703.2 	 2346.81 	 58.6941 	 4234 	 90.9807 	 60.0184 	 0.751544 	 0.964465 	 267.421 	 853.411 	 152.728 	 0.178962 	 392.473 	 753.576 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 79 	 80 	 161.519 	 23.9328 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 79 	 79 	 79 	 0 	 213.247 	 4.863 	 33.0049 	 0.123029 	 268.269 	 6269 	 0.904357 	 385.338 	 215.451 	 238.374 	 182.619 	 0.46648 	 270.497 	 228.958 	 78.744 	 0.330337 	  Tumour 
207 	 1820.87 	 831.574 	 1903.79 	 247.588 	 2006 	 90.7209 	 29.8603 	 0.94428 	 0.903197 	 226.693 	 735.676 	 130.551 	 0.177457 	 407.747 	 635.84 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 31 	 31 	 101.258 	 -36.3281 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 31 	 31 	 31 	 0 	 125.696 	 -13.4557 	 49.5584 	 0.27423 	 180.718 	 4788 	 0.845638 	 391.137 	 186.845 	 236.869 	 181.113 	 0.435754 	 320.872 	 208.042 	 136.095 	 0.574558 	  Tumour 
208 	 1829.96 	 901.712 	 1938.74 	 256.462 	 2224 	 56.1342 	 51.1077 	 0.413609 	 0.956971 	 185.581 	 1092.84 	 305.308 	 0.279372 	 614.289 	 993 	 74 	 76 	 370.095 	 106.423 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 74 	 74 	 74 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 431.289 	 138.042 	 102.937 	 0.211669 	 486.311 	 3204 	 0.941246 	 242.225 	 393.148 	 385.826 	 330.07 	 0.700893 	 312.713 	 415.674 	 192.661 	 0.499346 	  Tumour 
209 	 1844.15 	 334.9 	 1806 	 70.4344 	 5430 	 93.8002 	 74.6024 	 0.606173 	 0.976092 	 283.279 	 1205.1 	 257.243 	 0.213463 	 558.532 	 1105.26 	 71 	 72 	 1494.06 	 1230.38 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	 195 	 584 	 248.01 	 110.424 	 2 	 1864.77 	 0.34342 	 36.797 	 36.797 	 36.797 	 0 	 119 	 76 	 97.5 	 30.4056 	 491.307 	 67.9574 	 61.6881 	 0.112914 	 546.329 	 8016 	 0.903619 	 426.309 	 324.013 	 458.447 	 402.691 	 0.522843 	 500.189 	 437.483 	 116.078 	 0.253198 	  Tumour 
210 	 1875.61 	 1672.24 	 2386.89 	 144.201 	 14267 	 157.303 	 116.268 	 0.673555 	 0.981832 	 459.789 	 1010.3 	 190.033 	 0.188095 	 537.809 	 910.465 	 312 	 3795 	 812.862 	 549.191 	 6 	 4164.54 	 0.2919 	 91.5184 	 20.7915 	 52.324 	 18.8881 	 66 	 44 	 52 	 8.92188 	 642 	 3925 	 167.762 	 30.1755 	 8 	 2225.26 	 0.155972 	 78.7209 	 12.4226 	 43.4582 	 18.3081 	 148 	 52 	 80.25 	 31.8243 	 231.82 	 -27.8426 	 36.3932 	 0.126875 	 286.842 	 22043 	 0.902662 	 738.191 	 201.897 	 320.59 	 264.835 	 0.142857 	 246.531 	 325.727 	 144.532 	 0.45083 	  Tumour 
