rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
71 	 1561.36 	 1643.08 	 1571.69 	 335.058 	 3311 	 83.5343 	 53.3677 	 0.769313 	 0.950617 	 249.037 	 1715.06 	 497 	 0.289786 	 800.647 	 1420.63 	 147.267 	 -87.3345 	 68.0444 	 0.1773 	 383.781 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4791 	 0.96476 	 292.569 	 120.441 	 134.5 	 70.4426 	 0.221014 	 97.8033 	 138.593 	 74.4158 	 0.553277 	  DCIS 
72 	 1564.68 	 1415.89 	 1484.66 	 433.014 	 5391 	 100.777 	 76.4895 	 0.651089 	 0.889457 	 348.032 	 1291.34 	 172.581 	 0.133645 	 380.122 	 996.909 	 176.194 	 -0.316525 	 25.8059 	 0.0625281 	 412.708 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7891 	 0.923788 	 399.681 	 116.916 	 115.299 	 51.2421 	 0 	 0 	 0 	 16.8911 	 0.146498 	  DCIS 
73 	 1596.65 	 1988.43 	 1786.2 	 115.434 	 4081 	 79.4591 	 65.9648 	 0.557506 	 0.973521 	 251.078 	 1588.56 	 393.824 	 0.247912 	 702.449 	 1294.13 	 136.646 	 -2.88398 	 40.9815 	 0.109823 	 373.159 	 64 	 65 	 147.062 	 -29.4444 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	 45 	 45 	 134.267 	 -5.53636 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 10003 	 0.902553 	 490.936 	 283.483 	 298.624 	 234.567 	 0.190265 	 316.988 	 296.948 	 143.011 	 0.478901 	  DCIS 
74 	 1647.48 	 1307.25 	 1530.98 	 463.435 	 7065 	 130.969 	 75.5282 	 0.816966 	 0.875573 	 399.831 	 1522.66 	 346.523 	 0.227578 	 653.463 	 1228.23 	 294.768 	 5.53811 	 48.7119 	 0.0916876 	 531.281 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 88 	 143 	 145.398 	 5.5947 	 2 	 1893.95 	 0.268074 	 11.257 	 11.257 	 11.257 	 0 	 53 	 35 	 44 	 12.7279 	 9760 	 0.904039 	 446.167 	 138.123 	 130.749 	 66.6914 	 0.0933014 	 99.7179 	 132.732 	 46.7858 	 0.357829 	  DCIS 
75 	 1681.24 	 1570.88 	 1649.34 	 246.982 	 3437 	 93.1069 	 49.1489 	 0.849321 	 0.957115 	 254.007 	 1741.4 	 498.266 	 0.286129 	 660.542 	 1446.97 	 135.327 	 2.11348 	 38.9228 	 0.104676 	 371.841 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 66 	 67 	 149.758 	 9.95455 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	 5200 	 0.966184 	 302.912 	 108.178 	 107.917 	 43.8593 	 0 	 0 	 0 	 19.7729 	 0.183224 	  DCIS 
76 	 1670.01 	 1778.68 	 1732.52 	 174.748 	 3549 	 71.9407 	 63.3414 	 0.474106 	 0.966503 	 236.794 	 1719.37 	 359.81 	 0.209268 	 712.055 	 1424.94 	 150.971 	 47.4133 	 18.1068 	 0.046729 	 387.485 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 153 	 348 	 149.34 	 9.53684 	 2 	 156.024 	 0.0439627 	 25.482 	 25.482 	 25.482 	 0 	 91 	 62 	 76.5 	 20.5061 	 4208 	 0.877581 	 306.61 	 180.049 	 173.42 	 109.363 	 0.353357 	 194.98 	 168.259 	 25.1914 	 0.145262 	  DCIS 
77 	 1705.79 	 1949.92 	 194.363 	 115.434 	 7117 	 120.051 	 78.7069 	 0.7551 	 0.90409 	 396.919 	 1617 	 398.897 	 0.24669 	 611.554 	 1322.57 	 173.829 	 -4.57215 	 43.0089 	 0.104812 	 410.343 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 131 	 415 	 137.542 	 -2.26105 	 2 	 1680.09 	 0.236067 	 36.4068 	 36.4068 	 36.4068 	 0 	 73 	 58 	 65.5 	 10.6066 	 15822 	 0.796396 	 657.806 	 241.038 	 266.674 	 202.617 	 0.139116 	 316.565 	 261.849 	 97.9349 	 0.367245 	  Tumour 
78 	 1683.39 	 1456.38 	 1609.24 	 321.386 	 1886 	 63.0164 	 38.7869 	 0.788133 	 0.960285 	 190.451 	 1254.95 	 175.737 	 0.140035 	 344.099 	 960.517 	 121.596 	 1.4053 	 12.3462 	 0.034476 	 358.11 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 71 	 73 	 128.887 	 -10.9157 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	 3085 	 0.986253 	 220.77 	 90.2217 	 89.581 	 25.5236 	 0 	 0 	 0 	 9.15238 	 0.102169 	  Other 
79 	 1723.58 	 1744.38 	 1762.95 	 172.447 	 5576 	 100.951 	 75.2243 	 0.666887 	 0.840645 	 361.203 	 1483.29 	 282.847 	 0.190689 	 515.258 	 1188.86 	 110.252 	 27.0038 	 27.0326 	 0.0779563 	 346.766 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7796 	 0.935445 	 400.853 	 159.106 	 156.066 	 92.0091 	 0.268617 	 192.851 	 149.433 	 35.6236 	 0.228259 	  DCIS 
80 	 1730.39 	 1265.14 	 1601.82 	 464.776 	 2245 	 67.3516 	 42.9421 	 0.770384 	 0.959402 	 186.811 	 2345.23 	 461.52 	 0.196791 	 919.691 	 2050.8 	 180.444 	 7.97102 	 20.0649 	 0.0481222 	 416.958 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3225 	 0.932081 	 234.426 	 96.9175 	 96.009 	 31.9516 	 0.324324 	 98.5694 	 95.2151 	 9.12705 	 0.0950645 	  DCIS 
81 	 1794.99 	 1278.46 	 1668.09 	 433.757 	 3387 	 90.7945 	 49.8651 	 0.835686 	 0.947678 	 256.936 	 1764.17 	 569.512 	 0.322821 	 874.221 	 1469.74 	 99.2252 	 5.46342 	 34.4109 	 0.102493 	 335.739 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4965 	 0.944455 	 301.154 	 97.1047 	 91.5404 	 27.483 	 0.329825 	 105.564 	 89.6004 	 16.4307 	 0.179491 	  DCIS 
82 	 1819.07 	 1348.37 	 1707.76 	 360.268 	 4571 	 99.3458 	 58.9106 	 0.805214 	 0.952689 	 287.463 	 1847.1 	 625.353 	 0.338559 	 1024.22 	 1552.67 	 214.039 	 64.8115 	 66.3193 	 0.147196 	 450.552 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 63 	 64 	 118.111 	 -21.6919 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	 6638 	 0.978479 	 332.569 	 102.795 	 92.3449 	 28.2876 	 0.161392 	 105.157 	 91.7212 	 17.2683 	 0.186998 	  DCIS 
83 	 1890.95 	 1701.16 	 1474.05 	 172.447 	 15919 	 147.315 	 139.365 	 0.324072 	 0.981927 	 502.701 	 2512.93 	 732.205 	 0.291375 	 1063.19 	 2218.5 	 340.336 	 18.028 	 48.4051 	 0.0839128 	 576.85 	 165 	 2066 	 194.145 	 17.6385 	 3 	 3199.55 	 0.20099 	 72.4116 	 42.0937 	 58.8682 	 13.7876 	 67 	 45 	 55 	 11.1355 	 569 	 4716 	 171.12 	 31.3165 	 11 	 3353.01 	 0.21063 	 129.224 	 9.7532 	 50.0019 	 27.0515 	 77 	 32 	 51.7273 	 13.8571 	 27707 	 0.962216 	 708.801 	 295.945 	 335.768 	 271.71 	 0.104265 	 514.394 	 324.462 	 97.5783 	 0.290612 	  Tumour 
84 	 1897.5 	 1913.79 	 1616.52 	 242.547 	 8015 	 117.724 	 89.6434 	 0.648196 	 0.928952 	 398.215 	 1729.1 	 316.172 	 0.182854 	 311.842 	 1434.67 	 274.508 	 -27.3857 	 30.0097 	 0.0587248 	 511.022 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 49 	 51 	 129.122 	 -10.6806 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 11023 	 0.8394 	 541.061 	 337.407 	 405.466 	 341.408 	 0.465696 	 396.241 	 408.081 	 86.2045 	 0.212606 	  Tumour 
85 	 1949.48 	 1859.12 	 1618.52 	 252.686 	 6124 	 125.231 	 65.3709 	 0.852945 	 0.919934 	 344.032 	 1476.97 	 226.817 	 0.15357 	 418.355 	 1182.54 	 283.913 	 -26.0759 	 24.7167 	 0.0474932 	 520.426 	 90 	 353 	 156.567 	 -19.9403 	 2 	 216.924 	 0.0354219 	 38.2753 	 38.2753 	 38.2753 	 0 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8352 	 0.800383 	 475.505 	 361.164 	 415.795 	 351.738 	 0.492857 	 406.647 	 416.324 	 81.268 	 0.195452 	  Tumour 
86 	 1942.8 	 1321.37 	 1821.9 	 383.541 	 3447 	 78.3893 	 56.8624 	 0.688343 	 0.963657 	 244.877 	 2078.9 	 1007.34 	 0.484555 	 1320.62 	 1784.47 	 228.218 	 23.1169 	 34.9739 	 0.0752561 	 464.732 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 84 	 90 	 169.405 	 29.6017 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 84 	 84 	 84 	 0 	 5240 	 0.965365 	 294.912 	 94.2973 	 88.1679 	 24.1105 	 0 	 0 	 0 	 9.67706 	 0.109757 	  DCIS 
87 	 1948.7 	 2000.6 	 1714.22 	 341.576 	 5853 	 99.7259 	 75.246 	 0.656268 	 0.982707 	 312.108 	 1540.15 	 212.78 	 0.138155 	 -35.9613 	 1245.72 	 271.269 	 -19.4126 	 22.4069 	 0.044127 	 507.783 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 90 	 167 	 124.644 	 -15.1586 	 2 	 815.647 	 0.139355 	 15.2315 	 15.2315 	 15.2315 	 0 	 45 	 45 	 45 	 0 	 12478 	 0.914608 	 514.208 	 361.715 	 444.791 	 380.734 	 0.597077 	 416.927 	 459.482 	 81.3056 	 0.182795 	  Tumour 
88 	 1988.29 	 1791.31 	 1605.81 	 268.151 	 5515 	 94.0298 	 76.6404 	 0.57937 	 0.962142 	 316.132 	 1251.98 	 193.267 	 0.15437 	 315.485 	 957.548 	 360.711 	 -15.1236 	 29.2351 	 0.0489516 	 597.225 	 45 	 45 	 170.933 	 -5.57361 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7625 	 0.939734 	 387.966 	 484.387 	 495.099 	 431.041 	 0.49435 	 483.326 	 499.653 	 61.8444 	 0.124913 	  Tumour 
89 	 2027.6 	 2009.67 	 1777.83 	 403.946 	 8752 	 128.627 	 88.4436 	 0.726093 	 0.964089 	 368.978 	 1887.73 	 296.942 	 0.1573 	 461.34 	 1593.3 	 264.617 	 -37.0955 	 24.1415 	 0.0481741 	 501.13 	 163 	 331 	 172.926 	 -3.58056 	 3 	 4148.61 	 0.474018 	 17.3115 	 11.4253 	 14.678 	 2.67571 	 73 	 45 	 54.3333 	 16.1658 	 446 	 2290 	 153.374 	 13.5714 	 7 	 3117.62 	 0.356218 	 77.2879 	 10.9534 	 34.8868 	 21.3743 	 115 	 45 	 63.7143 	 24.1158 	 14820 	 0.859629 	 606.108 	 403.911 	 482.129 	 418.071 	 0.283451 	 395.335 	 501.734 	 103.188 	 0.214027 	  Tumour 
90 	 2121.05 	 1864.03 	 1755.81 	 414.74 	 8143 	 120.068 	 87.1649 	 0.687733 	 0.956537 	 373.546 	 1464.04 	 202.442 	 0.138276 	 405.335 	 1169.61 	 367.709 	 -7.42292 	 30.8227 	 0.0510122 	 604.222 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 52 	 53 	 138.577 	 -1.22611 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 12191 	 0.91209 	 513.38 	 402.571 	 464.743 	 400.686 	 0.156576 	 507.053 	 457.16 	 104.281 	 0.224384 	  Tumour 
91 	 2162.8 	 1683.13 	 1688.94 	 249.65 	 10087 	 121.831 	 106.7 	 0.482673 	 0.930363 	 438.617 	 1574.82 	 225.698 	 0.143317 	 383.991 	 1280.39 	 260.457 	 -1.71307 	 43.4269 	 0.0873833 	 496.97 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 12684 	 0.885754 	 545.179 	 308.932 	 357.109 	 293.052 	 0.50495 	 403.329 	 340.118 	 93.0322 	 0.260515 	  Tumour 
92 	 2193.51 	 1776.63 	 1765.37 	 332.746 	 8911 	 134.521 	 88.2989 	 0.754416 	 0.892349 	 430.558 	 1570.29 	 327.88 	 0.208802 	 638.665 	 1275.86 	 254.52 	 58.5887 	 53.2915 	 0.108529 	 491.034 	 90 	 328 	 157.922 	 -18.5847 	 2 	 260.385 	 0.0292207 	 35.2278 	 35.2278 	 35.2278 	 0 	 45 	 45 	 45 	 0 	 45 	 45 	 126.511 	 -13.2919 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12606 	 0.885377 	 564.978 	 377.993 	 379.842 	 315.785 	 0.535645 	 422.903 	 365.34 	 105.179 	 0.276902 	  Tumour 
93 	 2248.14 	 1074.92 	 2087.84 	 564.287 	 2560 	 126.742 	 28.3625 	 0.974639 	 0.882454 	 294.35 	 1221.88 	 195.359 	 0.159884 	 403.257 	 927.448 	 144.218 	 14.2425 	 23.0277 	 0.0604828 	 380.732 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4394 	 0.908602 	 329.255 	 81.8466 	 78.8449 	 14.7876 	 0 	 0 	 0 	 6.26236 	 0.0794263 	  Fib 
94 	 2282.07 	 1715.11 	 1807.6 	 267.918 	 12344 	 139.768 	 114.064 	 0.577916 	 0.958534 	 456.659 	 1617.45 	 243.558 	 0.150582 	 431.052 	 1323.02 	 257.223 	 14.7967 	 33.7883 	 0.068434 	 493.736 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 35125 	 0.911793 	 865.529 	 238.399 	 343.401 	 279.343 	 0.452926 	 385.292 	 328.368 	 106.704 	 0.310726 	  Tumour 
95 	 2249.83 	 1449.38 	 2150.34 	 249.65 	 4610 	 92.3912 	 66.261 	 0.696889 	 0.937945 	 299.12 	 1484.41 	 348.543 	 0.234802 	 529.311 	 1189.98 	 170.95 	 16.7272 	 59.7559 	 0.146653 	 407.464 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7258 	 0.873826 	 402.853 	 200.729 	 205.452 	 141.395 	 0 	 0 	 0 	 85.9545 	 0.418367 	  DCIS 
96 	 2359.69 	 1951.79 	 2000.98 	 372.001 	 4307 	 117.101 	 51.6507 	 0.897469 	 0.896918 	 352.392 	 1316.18 	 177.817 	 0.135101 	 370.116 	 1021.75 	 208.348 	 -20.1644 	 38.6797 	 0.0869478 	 444.861 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7040 	 0.856344 	 422.995 	 375.755 	 440.018 	 375.96 	 0.401015 	 460.696 	 429.869 	 125.834 	 0.285974 	  Tumour 
97 	 2448.83 	 1851.59 	 2021.12 	 398.527 	 11686 	 132.233 	 113.969 	 0.50711 	 0.956145 	 442.073 	 1601.95 	 269.949 	 0.168513 	 189.392 	 1307.52 	 249.592 	 -25.4759 	 24.3783 	 0.0501503 	 486.106 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 90 	 261 	 116.978 	 -22.8253 	 2 	 2089.12 	 0.178771 	 28.4429 	 28.4429 	 28.4429 	 0 	 45 	 45 	 45 	 0 	 37186 	 0.921061 	 937.973 	 279.322 	 397.838 	 333.78 	 0.505214 	 443.218 	 379.817 	 103.504 	 0.260166 	  Tumour 
98 	 2427.79 	 1956.13 	 2059.34 	 338.953 	 2525 	 84.343 	 41.4302 	 0.871041 	 0.855352 	 240.409 	 1299.05 	 139.506 	 0.107391 	 279.614 	 1004.62 	 245.633 	 12.7482 	 19.1155 	 0.0396467 	 482.146 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4248 	 0.83655 	 326.853 	 379.76 	 424.874 	 360.817 	 0.754967 	 431.93 	 412.923 	 123.499 	 0.290672 	  Tumour 
99 	 2513.26 	 1616.35 	 1967.97 	 311.541 	 19003 	 170.402 	 145.962 	 0.51603 	 0.954589 	 593.151 	 1890.25 	 511.058 	 0.270365 	 624.841 	 1595.82 	 297.071 	 -7.01202 	 51.7007 	 0.0968932 	 533.584 	 45 	 45 	 178.644 	 2.1375 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 48389 	 0.940944 	 1011.31 	 295.15 	 347.693 	 283.635 	 0.107574 	 422.429 	 343.087 	 79.1165 	 0.227547 	  Tumour 
100 	 2484.14 	 1954.45 	 2104.95 	 325.357 	 5433 	 99.0149 	 72.3542 	 0.682655 	 0.904595 	 334.007 	 1863.93 	 556.828 	 0.298739 	 666.503 	 1569.5 	 278.266 	 -37.6234 	 19.6982 	 0.0382653 	 514.779 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5756 	 0.909608 	 352.61 	 460.597 	 520.076 	 456.019 	 0.823708 	 504.863 	 528.011 	 96.4907 	 0.185532 	  Tumour 
101 	 2552.15 	 1172.2 	 2399.38 	 314.651 	 4976 	 146.146 	 47.2544 	 0.946284 	 0.903249 	 368.718 	 1817.7 	 645.804 	 0.355286 	 1111.83 	 1523.27 	 224.788 	 48.5188 	 39.5704 	 0.0857801 	 461.301 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7574 	 0.925238 	 419.196 	 92.7515 	 86.2828 	 22.2255 	 0 	 0 	 0 	 12.5137 	 0.145031 	  Fib 
102 	 2563.43 	 1942.76 	 2165.83 	 276.147 	 12648 	 153.723 	 107.245 	 0.716435 	 0.928021 	 526.115 	 1479.47 	 234.369 	 0.158415 	 478.684 	 1185.03 	 285.947 	 -13.1274 	 32.8364 	 0.0628496 	 522.46 	 266 	 1928 	 165.823 	 -10.6836 	 4 	 2825.71 	 0.223412 	 92.5134 	 16.8381 	 52.9022 	 30.501 	 112 	 45 	 66.5 	 30.8815 	 439 	 2959 	 160.815 	 21.0125 	 6 	 2792.6 	 0.220794 	 114.64 	 12.4874 	 60.1058 	 37.5077 	 111 	 39 	 73.1667 	 32.8841 	 15932 	 0.873609 	 615.463 	 441.259 	 499.54 	 435.482 	 0.536155 	 494.829 	 496.889 	 82.031 	 0.164213 	  Tumour 
103 	 2650.06 	 1471.24 	 2041.97 	 314.651 	 23228 	 220.529 	 135.112 	 0.790339 	 0.98278 	 615.772 	 2244.37 	 519.822 	 0.231612 	 1030.06 	 1949.94 	 282.298 	 5.00087 	 39.3432 	 0.0758332 	 518.812 	 170 	 980 	 189.335 	 12.8283 	 3 	 4322.57 	 0.186093 	 40.6356 	 25 	 35.3826 	 8.04255 	 80 	 45 	 56.6667 	 20.2073 	 545 	 4772 	 173.976 	 34.1731 	 8 	 5339.4 	 0.229869 	 109.797 	 11.4953 	 56.1803 	 29.1702 	 124 	 42 	 68.125 	 25.0225 	 28571 	 0.955137 	 781.002 	 252.623 	 338.152 	 274.095 	 0.137834 	 422.133 	 330.288 	 147.252 	 0.43546 	  Tumour 
104 	 2628.2 	 1063.7 	 2466.27 	 407.594 	 3598 	 178.503 	 26.175 	 0.98919 	 0.914591 	 398.049 	 1441.09 	 350.273 	 0.243061 	 798.822 	 1146.66 	 165.734 	 32.44 	 24.9954 	 0.0621393 	 402.247 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 85 	 89 	 143.541 	 3.73815 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 85 	 85 	 85 	 0 	 6027 	 0.919872 	 426.426 	 90.7616 	 87.1208 	 23.0634 	 0 	 0 	 0 	 19.6965 	 0.226083 	  Fib 
105 	 2650.66 	 1839 	 2190.35 	 210.64 	 10281 	 156.575 	 84.8668 	 0.840367 	 0.952827 	 434.701 	 1570.72 	 235.289 	 0.149797 	 462.916 	 1276.29 	 337.274 	 -18.9909 	 30.9648 	 0.0539656 	 573.788 	 299 	 1408 	 169.906 	 -6.60059 	 5 	 2760.13 	 0.268469 	 60.3624 	 12.4991 	 32.4473 	 14.9356 	 72 	 45 	 59.8 	 10.2567 	 555 	 1787 	 155.227 	 15.424 	 7 	 2594.69 	 0.252377 	 65.5141 	 11.5229 	 34.1321 	 16.816 	 156 	 44 	 79.2857 	 36.9221 	 14556 	 0.91674 	 596.735 	 432.237 	 461.601 	 397.544 	 0.164855 	 556.824 	 454.708 	 116.857 	 0.253155 	  Tumour 
106 	 124.518 	 1936.79 	 1018.83 	 657.938 	 1514 	 57.423 	 35.1091 	 0.791313 	 0.983117 	 158.669 	 2211.18 	 408.786 	 0.184872 	 915.143 	 1916.75 	 146.307 	 -21.5479 	 64.7205 	 0.169062 	 382.82 	 68 	 69 	 156.662 	 -19.8452 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 163 	 225 	 143.663 	 3.85955 	 2 	 140.414 	 0.0927438 	 13.3228 	 13.3228 	 13.3228 	 0 	 87 	 76 	 81.5 	 7.77817 	 5514 	 0.979048 	 297.255 	 79.6251 	 71.5599 	 7.50248 	 0 	 0 	 0 	 8.13403 	 0.113668 	  Other 
